iso3,year,unemployment_youth
GNQ,2008,14.918
ERI,2008,10.216
EST,2008,12.03
SWZ,2008,56.452
ETH,2008,3.448
FJI,2008,11.635
FIN,2008,16.336
FRA,2008,19.211
PYF,2008,34.065
GAB,2008,34.884
GMB,2008,14.466
GEO,2008,36.86
DEU,2008,10.56
GHA,2008,10.23
GRC,2008,21.708
GUM,2008,21.022
GTM,2008,4.922
GIN,2008,6.176
GNB,2008,4.03
GUY,2008,21.841
HTI,2008,39.067
HND,2008,5.533
HKG,2008,8.538
HUN,2008,19.475
ISL,2008,7.876
IND,2008,17.301
IDN,2008,19.703
IRN,2008,23.019
IRQ,2008,16.968
IRL,2008,13.479
ISR,2008,12.477
ITA,2008,21.226
JAM,2008,17.103
JPN,2008,7.305
JOR,2008,30.757
KAZ,2008,7.392
KEN,2008,6.838
PRK,2008,6.759
KOR,2008,8.648
KWT,2008,7.752
KGZ,2008,4.755
LAO,2008,2.079
LVA,2008,13.701
LBN,2008,18.521
LSO,2008,22.565
LBR,2008,3.112
LBY,2008,47.804
LTU,2008,13.35
LUX,2008,17.816
MAC,2008,5.887
MDG,2008,3.358
MWI,2008,6.536
MYS,2008,10.611
MDV,2008,22.138
MLI,2008,2.152
MLT,2008,11.668
MRT,2008,14.77
MUS,2008,19.19
MEX,2008,7.607
MDA,2008,5.867
MNG,2008,9.742
MNE,2008,31.966
MAR,2008,18.233
MOZ,2008,6.58
MMR,2008,1.439
NAM,2008,43.695
NPL,2008,19.536
NLD,2008,8.591
NCL,2008,36.693
NZL,2008,11.436
NIC,2008,9.874
NER,2008,2.998
NGA,2008,9.673
MKD,2008,56.757
NOR,2008,7.487
OMN,2008,13.744
PAK,2008,0.992
PAN,2008,12.972
PNG,2008,3.88
PRY,2008,9.609
PER,2008,7.423
PHL,2008,10.157
POL,2008,17.227
PRT,2008,16.668
PRI,2008,24.62
QAT,2008,0.992
ROU,2008,18.831
RUS,2008,14.095
RWA,2008,15.967
WSM,2008,14.265
STP,2008,22.834
SAU,2008,29.44
SEN,2008,2.942
SRB,2008,35.092
SLE,2008,7.011
SGP,2008,9.153
SVK,2008,19.077
SVN,2008,10.463
SLB,2008,3.469
SOM,2008,33.829
ZAF,2008,36.536
SSD,2008,18.563
ESP,2008,24.467
LKA,2008,18.79
LCA,2008,25.406
VCT,2008,39.016
SDN,2008,27.568
SUR,2008,19.962
SWE,2008,20.202
CHE,2008,7.017
SYR,2008,22.288
TJK,2008,24.75
TZA,2008,5.331
THA,2008,4.915
TLS,2008,9.318
TGO,2008,5.671
TON,2008,3.459
TTO,2008,10.404
TUN,2008,28.439
TUR,2008,20.109
TKM,2008,9.184
UGA,2008,4.656
UKR,2008,13.148
ARE,2008,6.183
GBR,2008,14.899
USA,2008,12.758
URY,2008,22.369
UZB,2008,10.089
VUT,2008,10.308
VEN,2008,12.359
VNM,2008,5.247
VIR,2008,20.71
PSE,2008,37.283
YEM,2008,21.171
ZMB,2008,16.687
ZWE,2008,9.092
AFE,2008,13.57237275
AFW,2008,8.156600089
ARB,2008,23.94091572
CSS,2008,20.84283595
CEB,2008,16.71851587
EAR,2008,15.39475857
EAS,2008,10.16628899
EAP,2008,10.29794423
TEA,2008,10.33822334
EMU,2008,16.91739961
ECS,2008,15.97162161
ECA,2008,16.41253116
TEC,2008,15.85893127
EUU,2008,16.84528244
FCS,2008,11.12190285
HPC,2008,8.61851126
HIC,2008,14.12120239
IBD,2008,15.05436317
IBT,2008,13.3541932
IDB,2008,5.916344167
IDX,2008,9.631799568
IDA,2008,8.376068718
LTE,2008,11.58369969
LCN,2008,14.273048
LAC,2008,14.00436358
TLA,2008,14.3866771
LDC,2008,9.713841118
LMY,2008,13.24649055
LIC,2008,9.605102716
LMC,2008,13.57677009
MEA,2008,23.09125533
MNA,2008,23.58890904
TMN,2008,23.43569747
MIC,2008,13.61930536
NAC,2008,12.63086484
OED,2008,13.82286682
OSS,2008,23.26862603
PSS,2008,9.100768283
PST,2008,13.21665457
PRE,2008,10.15610677
SST,2008,21.15812171
SAS,2008,14.44468032
TSA,2008,14.44468032
SSF,2008,11.44163767
SSA,2008,11.44163767
TSS,2008,11.44163767
UMC,2008,13.66428491
WLD,2008,13.37021461
DZA,2009,21.617
ARG,2009,21.181
AFG,2009,10.142
ALB,2009,27.324
AGO,2009,37.735
ARM,2009,14.466
AUS,2009,11.46
AUT,2009,10.909
AZE,2009,13.614
BHS,2009,26.251
BHR,2009,4.689
BGD,2009,9.635
BRB,2009,23.572
BLR,2009,10.991
BEL,2009,21.94
BLZ,2009,16.783
BEN,2009,1.902
BTN,2009,12.43
BOL,2009,5.228
BIH,2009,48.93
BWA,2009,32.155
BRA,2009,19.632
BRN,2009,20.715
BGR,2009,16.208
BFA,2009,5.884
BDI,2009,2.203
CPV,2009,25.602
KHM,2009,0.805
CMR,2009,5.694
CAN,2009,15.1
CAF,2009,10.225
TCD,2009,1.288
CHI,2009,16.096
CHL,2009,26.71
CHN,2009,10.144
COL,2009,23.46
COM,2009,9.983
COD,2009,6.968
COG,2009,40.42
CRI,2009,18.391
CIV,2009,9.069
HRV,2009,25.155
CUB,2009,3.497
CYP,2009,13.304
CZE,2009,16.659
DNK,2009,13.437
DJI,2009,70.16
DOM,2009,12.512
ECU,2009,9.848
EGY,2009,25.127
SLV,2009,13.881
GNQ,2009,15.319
ERI,2009,10.389
EST,2009,27.41
SWZ,2009,55.504
ETH,2009,3.457
FJI,2009,12.387
FIN,2009,21.388
FRA,2009,24.015
PYF,2009,34.622
GAB,2009,35.357
GMB,2009,14.172
GEO,2009,43.296
DEU,2009,11.217
GHA,2009,10.792
GRC,2009,25.539
GUM,2009,22.012
GTM,2009,5.161
GIN,2009,6.353
GNB,2009,4.03
GUY,2009,22.249
HTI,2009,37.372
HND,2009,6.018
HKG,2009,12.522
HUN,2009,26.365
ISL,2009,15.463
IND,2009,18.11
IDN,2009,19.176
IRN,2009,24.662
IRQ,2009,16.856
IRL,2009,24.522
ISR,2009,14.711
ITA,2009,25.366
JAM,2009,18.481
JPN,2009,9.193
JOR,2009,31.437
KAZ,2009,6.675
KEN,2009,7.026
PRK,2009,6.758
KOR,2009,9.222
KWT,2009,7.187
KGZ,2009,4.944
LAO,2009,1.851
LVA,2009,33.555
LBN,2009,15.26
LSO,2009,23.016
LBR,2009,3.134
LBY,2009,48.58
LTU,2009,29.584
LUX,2009,17.155
MAC,2009,7.526
MDG,2009,3.984
MWI,2009,6.49
MYS,2009,11.527
MDV,2009,24.676
MLI,2009,2.16
MLT,2009,14.555
MRT,2009,15.363
MUS,2009,21.416
MEX,2009,10.036
MDA,2009,6.652
MNG,2009,10.069
MNE,2009,35.563
MAR,2009,16.648
MOZ,2009,6.733
MMR,2009,1.467
NAM,2009,44.39
NPL,2009,19.583
NLD,2009,10.207
NCL,2009,35.707
NZL,2009,16.793
NIC,2009,12.66
NER,2009,2.138
NGA,2009,9.64
MKD,2009,55.136
NOR,2009,9.175
OMN,2009,13.6
PAK,2009,1.081
PAN,2009,13.305
PNG,2009,3.725
PRY,2009,11.761
PER,2009,7.106
PHL,2009,10.462
POL,2009,20.556
PRT,2009,20.314
PRI,2009,32.283
QAT,2009,1.124
ROU,2009,21.009
RUS,2009,18.521
RWA,2009,16.138
WSM,2009,14.445
STP,2009,22.554
SAU,2009,29.954
SEN,2009,2.941
SRB,2009,41.404
SLE,2009,7.466
SGP,2009,12.911
SVK,2009,27.438
SVN,2009,13.622
SLB,2009,3.494
SOM,2009,33.879
ZAF,2009,38.59
SSD,2009,18.819
ESP,2009,37.746
LKA,2009,21.207
LCA,2009,31.293
VCT,2009,40.267
SDN,2009,23.687
SUR,2009,19.603
SWE,2009,25.02
CHE,2009,8.444
SYR,2009,16.429
TJK,2009,25.377
TZA,2009,4.899
THA,2009,5.757
TLS,2009,9.229
TGO,2009,4.822
TON,2009,3.878
TTO,2009,11.634
TUN,2009,30.861
TUR,2009,24.892
TKM,2009,8.096
UGA,2009,5.429
UKR,2009,18.268
ARE,2009,6.199
GBR,2009,18.964
USA,2009,17.516
URY,2009,20.967
UZB,2009,10.734
VUT,2009,8.736
VEN,2009,12.129
VNM,2009,4.48
VIR,2009,23.897
PSE,2009,33.986
YEM,2009,21.53
ZMB,2009,22.704
ZWE,2009,9.199
AFE,2009,13.77699742
AFW,2009,8.22389535
ARB,2009,22.72810931
CSS,2009,22.99286175
CEB,2009,21.60336039
EAR,2009,15.97751624
EAS,2009,10.48595622
EAP,2009,10.48130397
TEA,2009,10.5244869
EMU,2009,21.77737751
ECS,2009,19.86187411
ECA,2009,19.08660673
TEC,2009,19.10909263
EUU,2009,21.46487664
FCS,2009,10.96491672
HPC,2009,8.646132089
HIC,2009,17.9437505
IBD,2009,15.92963367
IBT,2009,13.99054691
IDB,2009,6.015516742
IDX,2009,9.67595828
IDA,2009,8.437751497
LTE,2009,12.48576514
LCN,2009,15.93586499
LAC,2009,15.71979687
TLA,2009,16.03681306
LDC,2009,9.853211107
LMY,2009,13.77759711
LIC,2009,9.174813472
LMC,2009,14.03615641
MEA,2009,22.71279925
MNA,2009,23.14573279
TMN,2009,23.02037361
MIC,2009,14.26197598
NAC,2009,17.28775026
OED,2009,17.60920278
OSS,2009,25.82107373
PSS,2009,9.263140581
PST,2009,17.16229441
PRE,2009,10.2038275
SST,2009,23.35270398
SAS,2009,15.12319369
TSA,2009,15.12319369
SSF,2009,11.59364726
SSA,2009,11.59364726
TSS,2009,11.59364726
UMC,2009,14.50532194
WLD,2009,14.37285445
DZA,2010,21.909
ARG,2010,19.378
AFG,2010,10.128
ALB,2010,30.869
AGO,2010,38.242
ARM,2010,15.749
AUS,2010,11.545
AUT,2010,9.683
AZE,2010,14.559
BHS,2010,26.827
BHR,2010,4.96
BGD,2010,6.367
BRB,2010,25.251
BLR,2010,10.961
BEL,2010,22.394
BLZ,2010,16.94
BEN,2010,2.141
BTN,2010,8.788
BOL,2010,5.175
BIH,2010,57.935
BWA,2010,34.845
BRA,2010,18.097
BRN,2010,21.437
BGR,2010,21.935
BFA,2010,5.981
BDI,2010,2.297
CPV,2010,20.841
KHM,2010,0.971
CMR,2010,6.307
CAN,2010,14.615
CAF,2010,10.506
TCD,2010,1.284
CHI,2010,16.911
CHL,2010,18.943
CHN,2010,9.82
COL,2010,22.507
COM,2010,9.902
COD,2010,7.472
COG,2010,39.744
CRI,2010,17.406
CIV,2010,9.199
HRV,2010,32.296
CUB,2010,6.035
CYP,2010,15.873
CZE,2010,18.359
DNK,2010,15.554
DJI,2010,71.341
DOM,2010,10.835
ECU,2010,9.27
EGY,2010,24.501
SLV,2010,10.166
GNQ,2010,15.868
ERI,2010,10.65
EST,2010,32.945
SWZ,2010,54.247
ETH,2010,3.437
FJI,2010,12.976
FIN,2010,21.282
FRA,2010,23.61
PYF,2010,35.169
GAB,2010,35.915
GMB,2010,14.071
GEO,2010,40.947
DEU,2010,9.817
GHA,2010,11.092
GRC,2010,33.053
GUM,2010,19.502
GTM,2010,5.308
GIN,2010,6.525
GNB,2010,4.026
GUY,2010,22.699
HTI,2010,36.886
HND,2010,7.531
HKG,2010,12.135
HUN,2010,26.364
ISL,2010,15.873
IND,2010,18.936
IDN,2010,17.755
IRN,2010,28.57
IRQ,2010,16.613
IRL,2010,28.171
ISR,2010,14.228
ITA,2010,27.934
JAM,2010,20.384
JPN,2010,9.447
JOR,2010,30.102
KAZ,2010,5.214
KEN,2010,7.055
PRK,2010,6.62
KOR,2010,8.538
KWT,2010,8.539
KGZ,2010,5.159
LAO,2010,1.594
LVA,2010,36.316
LBN,2010,16.044
LSO,2010,23.091
LBR,2010,3.16
LBY,2010,48.993
LTU,2010,35.746
LUX,2010,14.19
MAC,2010,5.41
MDG,2010,4.774
MWI,2010,6.553
MYS,2010,11.305
MDV,2010,23.304
MLI,2010,2.149
MLT,2010,13.271
MRT,2010,15.269
MUS,2010,23.487
MEX,2010,9.731
MDA,2010,5.678
MNG,2010,14.613
MNE,2010,36.696
MAR,2010,17.658
MOZ,2010,6.838
MMR,2010,1.492
NAM,2010,44.474
NPL,2010,19.622
NLD,2010,11.083
NCL,2010,35.935
NZL,2010,17.454
NIC,2010,12.024
NER,2010,1.215
NGA,2010,9.619
MKD,2010,55.219
NOR,2010,9.265
OMN,2010,13.848
PAK,2010,1.288
PAN,2010,13.426
PNG,2010,3.563
PRY,2010,10.622
PER,2010,6.842
PHL,2010,10.04
POL,2010,23.685
PRT,2010,22.756
PRI,2010,34.978
QAT,2010,1.284
ROU,2010,21.892
RUS,2010,17.163
RWA,2010,16.208
WSM,2010,14.417
STP,2010,21.567
SAU,2010,29.451
SEN,2010,2.938
SRB,2010,46.44
SLE,2010,7.932
SGP,2010,9.83
SVK,2010,33.768
SVN,2010,14.672
SLB,2010,2.901
SOM,2010,33.962
ZAF,2010,45.534
SSD,2010,18.912
ESP,2010,41.495
LKA,2010,18.74
LCA,2010,35.408
VCT,2010,41.461
SDN,2010,27.81
SUR,2010,13.469
SWE,2010,24.764
CHE,2010,8.215
SYR,2010,20.709
TJK,2010,24.28
TZA,2010,5.953
THA,2010,2.614
TLS,2010,9.32
TGO,2010,3.946
TON,2010,4.204
TTO,2010,9.747
TUN,2010,29.332
TUR,2010,21.394
TKM,2010,8.29
UGA,2010,5.406
UKR,2010,17.76
ARE,2010,6.093
GBR,2010,19.73
USA,2010,18.356
URY,2010,20.717
UZB,2010,11.562
VUT,2010,9.025
VEN,2010,14.179
VNM,2010,3.476
VIR,2010,24.021
PSE,2010,36.167
YEM,2010,21.807
ZMB,2010,28.866
ZWE,2010,9.163
AFE,2010,15.08473431
AFW,2010,8.232812216
ARB,2010,23.3150648
CSS,2010,22.41531412
CEB,2010,24.47507009
EAR,2010,16.16635127
EAS,2010,9.954601991
EAP,2010,9.92939395
TEA,2010,9.968583654
EMU,2010,22.90525907
ECS,2010,19.9479513
ECA,2010,18.11932011
TEC,2010,18.54965364
EUU,2010,22.83575683
FCS,2010,11.34909647
HPC,2010,9.160364226
HIC,2010,18.23492387
IBD,2010,15.95967281
IBT,2010,13.96802725
IDB,2010,6.154193161
IDX,2010,9.561269359
IDA,2010,8.407865853
LTE,2010,11.93181068
LCN,2010,15.01194143
LAC,2010,14.80007253
TLA,2010,15.03800346
LDC,2010,9.68297089
LMY,2010,13.77802089
LIC,2010,9.702191845
LMC,2010,14.23613308
MEA,2010,23.6455657
MNA,2010,24.247392
TMN,2010,24.10503976
MIC,2010,14.21949658
NAC,2010,18.00192558
OED,2010,17.69024846
OSS,2010,26.14181518
PSS,2010,9.381231013
PST,2010,17.79234932
PRE,2010,10.67193187
SST,2010,23.50237059
SAS,2010,15.40316098
TSA,2010,15.40316098
SSF,2010,12.39038402
SSA,2010,12.39038402
TSS,2010,12.39038402
UMC,2010,14.20115004
WLD,2010,14.41785308
DZA,2011,22.61
ARG,2011,18.705
AFG,2011,10.114
ALB,2011,22.735
AGO,2011,38.553
ARM,2011,17.026
AUS,2011,11.368
AUT,2011,9.183
AZE,2011,14.414
BHS,2011,27.282
BHR,2011,5.274
BGD,2011,7.522
BRB,2011,26.724
BLR,2011,10.952
BEL,2011,18.729
BLZ,2011,16.979
BEN,2011,5.454
BTN,2011,8.914
BOL,2011,5.14
BIH,2011,58.065
BWA,2011,34.942
BRA,2011,16.775
BRN,2011,22.138
BGR,2011,25.055
BFA,2011,6.194
BDI,2011,2.401
CPV,2011,22.12
KHM,2011,0.598
CMR,2011,6.298
CAN,2011,13.954
CAF,2011,10.294
TCD,2011,1.311
CHI,2011,17.764
CHL,2011,17.894
CHN,2011,9.981
COL,2011,21.122
COM,2011,9.915
COD,2011,7.982
COG,2011,40.056
CRI,2011,22.061
CIV,2011,9.782
HRV,2011,36.617
CUB,2011,7.691
CYP,2011,21.213
CZE,2011,18.077
DNK,2011,16.302
DJI,2011,71.854
DOM,2011,13.999
ECU,2011,8.887
EGY,2011,29.356
SLV,2011,8.549
GNQ,2011,15.683
ERI,2011,10.367
EST,2011,22.388
SWZ,2011,52.849
ETH,2011,3.426
FJI,2011,13.615
FIN,2011,19.946
FRA,2011,23.029
PYF,2011,35.619
GAB,2011,35.361
GMB,2011,14.728
GEO,2011,41.442
DEU,2011,8.519
GHA,2011,8.881
GRC,2011,44.971
GUM,2011,31.987
GTM,2011,5.007
GIN,2011,6.575
GNB,2011,3.99
GUY,2011,22.972
HTI,2011,35.289
HND,2011,8.096
HKG,2011,9.295
HUN,2011,25.932
ISL,2011,14.157
IND,2011,19.743
IDN,2011,18.474
IRN,2011,26.474
IRQ,2011,16.478
IRL,2011,29.595
ISR,2011,11.834
ITA,2011,29.183
JAM,2011,20.328
JPN,2011,8.313
JOR,2011,30.776
KAZ,2011,4.574
KEN,2011,6.951
PRK,2011,6.81
KOR,2011,8.298
KWT,2011,10.209
KGZ,2011,5.382
LAO,2011,2.159
LVA,2011,31.12
LBN,2011,17.063
LSO,2011,23.299
LBR,2011,2.768
LBY,2011,49.986
LTU,2011,32.595
LUX,2011,16.774
MAC,2011,5.747
MDG,2011,3.216
MWI,2011,6.613
MYS,2011,9.877
MDV,2011,22.037
MLI,2011,2.173
MLT,2011,13.348
MRT,2011,15.177
MUS,2011,21.544
MEX,2011,9.793
MDA,2011,4.862
MNG,2011,10.319
MNE,2011,37.042
MAR,2011,17.973
MOZ,2011,6.913
MMR,2011,1.516
NAM,2011,39.305
NPL,2011,19.694
NLD,2011,10.007
NCL,2011,36.143
NZL,2011,17.546
NIC,2011,10.147
NER,2011,0.468
NGA,2011,9.67
MKD,2011,55.168
NOR,2011,8.634
OMN,2011,14.544
PAK,2011,1.718
PAN,2011,11.106
PNG,2011,4.497
PRY,2011,11.363
PER,2011,7.003
PHL,2011,9.752
POL,2011,25.755
PRT,2011,30.259
PRI,2011,34.081
QAT,2011,1.307
ROU,2011,23.791
RUS,2011,15.531
RWA,2011,16.374
WSM,2011,14.64
STP,2011,20.894
SAU,2011,29.355
SEN,2011,2.976
SRB,2011,51.161
SLE,2011,8.385
SGP,2011,9.264
SVK,2011,33.492
SVN,2011,15.737
SLB,2011,2.348
SOM,2011,34.026
ZAF,2011,39.729
SSD,2011,19.114
ESP,2011,46.195
LKA,2011,16.814
LCA,2011,39.623
VCT,2011,41.815
SDN,2011,32.176
SUR,2011,19.266
SWE,2011,22.779
CHE,2011,7.726
SYR,2011,21.31
TJK,2011,22.897
TZA,2011,6.912
THA,2011,2.969
TLS,2011,10.014
TGO,2011,3.138
TON,2011,4.5
TTO,2011,8.504
TUN,2011,42.261
TUR,2011,18.042
TKM,2011,8.351
UGA,2011,5.27
UKR,2011,17.866
ARE,2011,5.946
GBR,2011,21.147
USA,2011,17.261
URY,2011,18.062
UZB,2011,10.609
VUT,2011,9.343
VEN,2011,14.047
VNM,2011,3.269
VIR,2011,25.314
PSE,2011,31.202
YEM,2011,22.865
ZMB,2011,22.938
ZWE,2011,9.028
AFE,2011,14.49435045
AFW,2011,8.173346839
ARB,2011,25.4304098
CSS,2011,24.17327308
CEB,2011,25.59453113
EAR,2011,16.43858386
EAS,2011,10.04879856
EAP,2011,10.09413224
TEA,2011,10.1339473
EMU,2011,23.61563435
ECS,2011,19.67984014
ECA,2011,16.76536569
TEC,2011,17.588457
EUU,2011,23.66291465
FCS,2011,11.52612057
HPC,2011,9.200645249
HIC,2011,17.8836901
IBD,2011,16.17520721
IBT,2011,14.13621621
IDB,2011,6.291948175
IDX,2011,9.782427671
IDA,2011,8.601444107
LTE,2011,11.85515713
LCN,2011,14.42162596
LAC,2011,14.22194469
TLA,2011,14.41412897
LDC,2011,10.0548397
LMY,2011,13.97537375
LIC,2011,10.00452408
LMC,2011,14.86860713
MEA,2011,24.69347458
MNA,2011,25.4502171
TMN,2011,25.3792267
MIC,2011,14.41904818
NAC,2011,16.94790391
OED,2011,17.20408173
OSS,2011,25.61377997
PSS,2011,9.543811727
PST,2011,17.57829942
PRE,2011,10.85675545
SST,2011,23.38349344
SAS,2011,16.11295421
TSA,2011,16.11295421
SSF,2011,12.00688144
SSA,2011,12.00688144
TSS,2011,12.00688144
UMC,2011,13.90970261
WLD,2011,14.52890866
DZA,2012,27.7
ARG,2012,18.335
AFG,2012,10.096
ALB,2012,28.984
AGO,2012,37.333
ARM,2012,18.247
AUS,2012,11.726
AUT,2012,9.571
AZE,2012,13.896
BHS,2012,30.733
BHR,2012,5.402
BGD,2012,8.68
BRB,2012,28.709
BLR,2012,10.918
BEL,2012,19.742
BLZ,2012,16.93
BEN,2012,5.171
BTN,2012,6.984
BOL,2012,3.363
BIH,2012,63.487
BWA,2012,34.502
BRA,2012,15.785
BRN,2012,22.826
BGR,2012,28.124
BFA,2012,6.315
BDI,2012,2.537
CPV,2012,23.339
KHM,2012,0.688
CMR,2012,6.259
CAN,2012,14.089
CAF,2012,10.159
TCD,2012,1.319
CHI,2012,20.208
CHL,2012,16.82
CHN,2012,10.167
COL,2012,20.059
COM,2012,9.934
COD,2012,8.438
COG,2012,40.259
CRI,2012,22.401
CIV,2012,9.955
HRV,2012,42.069
CUB,2012,8.477
CYP,2012,27.312
CZE,2012,19.511
DNK,2012,15.776
DJI,2012,72.097
DOM,2012,14.862
ECU,2012,8.536
EGY,2012,34.378
SLV,2012,8.446
GNQ,2012,15.554
ERI,2012,10.12
EST,2012,20.861
SWZ,2012,51.289
ETH,2012,3.422
FJI,2012,13.864
FIN,2012,18.866
FRA,2012,24.967
PYF,2012,35.439
GAB,2012,35.157
GMB,2012,14.816
GEO,2012,37.926
DEU,2012,8.029
GHA,2012,6.745
GRC,2012,55.67
GUM,2012,28.592
GTM,2012,4.632
GIN,2012,6.431
GNB,2012,4.04
GUY,2012,23.307
HTI,2012,34.279
HND,2012,7
HKG,2012,9.256
HUN,2012,28.139
ISL,2012,13.208
IND,2012,20.628
IDN,2012,15.744
IRN,2012,26.691
IRQ,2012,16.12
IRL,2012,30.811
ISR,2012,12
ITA,2012,35.348
JAM,2012,23.407
JPN,2012,8.224
JOR,2012,28.767
KAZ,2012,3.936
KEN,2012,6.981
PRK,2012,6.738
KOR,2012,7.735
KWT,2012,11.901
KGZ,2012,5.683
LAO,2012,2.724
LVA,2012,28.624
LBN,2012,18.083
LSO,2012,22.998
LBR,2012,2.362
LBY,2012,49.766
LTU,2012,26.705
LUX,2012,18.682
MAC,2012,5.468
MDG,2012,1.011
MWI,2012,6.732
MYS,2012,10.461
MDV,2012,20.782
MLI,2012,2.242
MLT,2012,13.834
MRT,2012,15.094
MUS,2012,23.522
MEX,2012,9.39
MDA,2012,3.453
MNG,2012,8.39
MNE,2012,44.06
MAR,2012,18.685
MOZ,2012,6.969
MMR,2012,1.541
NAM,2012,34.03
NPL,2012,19.724
NLD,2012,11.719
NCL,2012,36.595
NZL,2012,18.032
NIC,2012,8.112
NER,2012,3.856
NGA,2012,9.786
MKD,2012,53.833
NOR,2012,8.44
OMN,2012,14.866
PAK,2012,7.55
PAN,2012,9.593
PNG,2012,4.44
PRY,2012,10.042
PER,2012,6.852
PHL,2012,9.612
POL,2012,26.484
PRT,2012,37.92
PRI,2012,31.579
QAT,2012,1.477
ROU,2012,22.545
RUS,2012,14.952
RWA,2012,16.335
WSM,2012,17.266
STP,2012,20.072
SAU,2012,27.988
SEN,2012,4.28
SRB,2012,51.196
SLE,2012,8.694
SGP,2012,8.944
SVK,2012,34.11
SVN,2012,20.595
SLB,2012,1.798
SOM,2012,34.135
ZAF,2012,41.884
SSD,2012,19.495
ESP,2012,52.859
LKA,2012,16.848
LCA,2012,40.868
VCT,2012,41.739
SDN,2012,31.344
SUR,2012,19.665
SWE,2012,23.597
CHE,2012,8.325
SYR,2012,34.317
TJK,2012,22.305
TZA,2012,6.405
THA,2012,2.784
TLS,2012,10.71
TGO,2012,3.4
TON,2012,4.714
TTO,2012,8.557
TUN,2012,38.191
TUR,2012,17.198
TKM,2012,8.789
UGA,2012,5.257
UKR,2012,17.837
ARE,2012,5.665
GBR,2012,21.058
USA,2012,16.191
URY,2012,18.561
UZB,2012,10.725
VUT,2012,9.652
VEN,2012,14.087
VNM,2012,3.683
VIR,2012,25.969
PSE,2012,34.603
YEM,2012,23.52
ZMB,2012,16.944
ZWE,2012,8.213
AFE,2012,14.1765535
AFW,2012,8.267320662
ARB,2012,27.65351436
CSS,2012,25.04444922
CEB,2012,26.25900878
EAR,2012,17.28703078
EAS,2012,9.843457183
EAP,2012,9.881725847
TEA,2012,9.920902445
EMU,2012,26.37049522
ECS,2012,20.4898549
ECA,2012,16.52736918
TEC,2012,17.37915079
EUU,2012,25.88757723
FCS,2012,11.89172285
HPC,2012,8.863006213
HIC,2012,18.12155389
IBD,2012,16.47894972
IBT,2012,14.5940908
IDB,2012,8.791292829
IDX,2012,10.05402466
IDA,2012,9.627696365
LTE,2012,11.8380766
LCN,2012,13.76937742
LAC,2012,13.54829942
TLA,2012,13.74754819
LDC,2012,10.12958703
LMY,2012,14.46374271
LIC,2012,10.50416493
LMC,2012,15.93116417
MEA,2012,26.83922908
MNA,2012,27.97738989
TMN,2012,27.89298041
MIC,2012,14.92042652
NAC,2012,15.99227118
OED,2012,17.33977258
OSS,2012,26.2599294
PSS,2012,9.747761672
PST,2012,18.05040256
PRE,2012,10.70919082
SST,2012,23.99185597
SAS,2012,17.59551373
TSA,2012,17.59551373
SSF,2012,11.84811151
SSA,2012,11.84811151
TSS,2012,11.84811151
UMC,2012,13.73910217
WLD,2012,14.97506563
DZA,2013,25.56
ARG,2013,19.548
AFG,2013,10.098
ALB,2013,31.313
AGO,2013,36.419
ARM,2013,19.564
AUS,2013,12.218
AUT,2013,9.776
AZE,2013,13.387
BHS,2013,34.838
BHR,2013,5.429
BGD,2013,9.863
BRB,2013,28.998
BLR,2013,10.909
BEL,2013,23.686
BLZ,2013,16.922
BEN,2013,4.797
BTN,2013,9.39
BOL,2013,5.356
BIH,2013,59.805
BWA,2013,34.631
BRA,2013,15.635
BRN,2013,23.623
BGR,2013,28.403
BFA,2013,6.653
BDI,2013,2.711
CPV,2013,24.756
KHM,2013,0.778
CMR,2013,6.223
CAN,2013,13.288
CAF,2013,10.147
TCD,2013,1.359
CHI,2013,21.259
CHL,2013,16.566
CHN,2013,10.337
COL,2013,18.721
COM,2013,9.925
COD,2013,8.422
COG,2013,40.945
CRI,2013,21.586
CIV,2013,6.278
HRV,2013,50.03
CUB,2013,8.091
CYP,2013,38.152
CZE,2013,18.968
DNK,2013,14.775
DJI,2013,72.535
DOM,2013,17.433
ECU,2013,8.337
EGY,2013,34.104
SLV,2013,8.521
GNQ,2013,15.513
ERI,2013,10.004
EST,2013,18.707
SWZ,2013,50.077
ETH,2013,3.438
FJI,2013,14.142
FIN,2013,19.816
FRA,2013,24.408
PYF,2013,35.582
GAB,2013,35.368
GMB,2013,13.725
GEO,2013,40.946
DEU,2013,7.811
GHA,2013,4.77
GRC,2013,58.504
GUM,2013,26.996
GTM,2013,5.53
GIN,2013,6.565
GNB,2013,4.058
GUY,2013,23.716
HTI,2013,33.608
HND,2013,9.857
HKG,2013,9.472
HUN,2013,26.504
ISL,2013,10.422
IND,2013,21.451
IDN,2013,16.047
IRN,2013,23.925
IRQ,2013,17.916
IRL,2013,26.747
ISR,2013,10.411
ITA,2013,40.084
JAM,2013,27.28
JPN,2013,6.803
JOR,2013,29.436
KAZ,2013,3.92
KEN,2013,7.211
PRK,2013,6.822
KOR,2013,7.914
KWT,2013,13.652
KGZ,2013,5.798
LAO,2013,3.314
LVA,2013,23.286
LBN,2013,18.988
LSO,2013,23.369
LBR,2013,1.951
LBY,2013,50.408
LTU,2013,21.925
LUX,2013,15.475
MAC,2013,4.119
MDG,2013,1.787
MWI,2013,6.763
MYS,2013,10.295
MDV,2013,19.581
MLI,2013,2.282
MLT,2013,12.715
