iso3,year,pop_growth
ABW,1990,1.712906785
ABW,1991,3.222414529
ABW,1992,3.372864192
ABW,1993,3.04193161
ABW,1994,3.196029146
ABW,1995,3.084060978
ABW,1996,3.025788936
ABW,1997,3.027358768
ABW,1998,3.004804525
ABW,1999,2.934412926
ABW,2000,2.539234444
ABW,2001,1.768756621
ABW,2002,1.194718055
ABW,2003,0.997395547
ABW,2004,0.90098923
ABW,2005,1.003077184
ABW,2006,1.181565546
ABW,2007,1.227710815
ABW,2008,1.241397377
ABW,2009,1.233231321
ABW,2010,1.13154104
ABW,2011,0.93935591
ABW,2012,0.810230588
ABW,2013,0.749301039
ABW,2014,0.69161526
ABW,2015,0.637959162
ABW,2016,0.590062487
ABW,2017,0.537295706
ABW,2018,0.494795263
ABW,2019,0.451969659
ABW,2020,0.134255302
AFE,1990,2.911012866
AFE,1991,2.792410358
AFE,1992,2.633682259
AFE,1993,2.658526402
AFE,1994,2.619954544
AFE,1995,2.62710703
AFE,1996,2.693097728
AFE,1997,2.580384122
AFE,1998,2.514653934
AFE,1999,2.559662482
AFE,2000,2.583579242
AFE,2001,2.5899606
AFE,2002,2.606598026
AFE,2003,2.617764284
AFE,2004,2.64496843
AFE,2005,2.666241587
AFE,2006,2.702521121
AFE,2007,2.747108851
AFE,2008,2.765815976
AFE,2009,2.755745298
AFE,2010,2.757929142
AFE,2011,2.738184845
AFE,2012,2.740404834
AFE,2013,2.780206834
AFE,2014,2.774990291
AFE,2015,2.802585821
AFE,2016,2.72815853
AFE,2017,2.655671599
AFE,2018,2.688371428
AFE,2019,2.691134381
AFE,2020,2.678183716
AFG,1990,0.202433956
AFG,1991,0.469880407
AFG,1992,11.52252442
AFG,1993,14.96445487
AFG,1994,9.864262066
AFG,1995,6.046535552
AFG,1996,4.10302205
AFG,1997,3.910605219
AFG,1998,3.882930605
AFG,1999,4.077879485
AFG,2000,1.443803024
AFG,2001,0.742516834
AFG,2002,6.449321478
AFG,2003,7.541018965
AFG,2004,3.933177688
AFG,2005,3.576508004
AFG,2006,4.139678035
AFG,2007,1.793195727
AFG,2008,2.002333262
AFG,2009,3.561288374
AFG,2010,2.894904104
AFG,2011,3.689508302
AFG,2012,4.077627729
AFG,2013,3.466788304
AFG,2014,3.657576065
AFG,2015,3.121341229
AFG,2016,2.581549399
AFG,2017,2.866492148
AFG,2018,2.885207973
AFG,2019,2.908529093
AFG,2020,3.134746908
AFW,1990,2.6549310249999998
AFW,1991,2.628368798
AFW,1992,2.730420957
AFW,1993,2.671362645
AFW,1994,2.630609706
AFW,1995,2.693235279
AFW,1996,2.687499414
AFW,1997,2.689028905
AFW,1998,2.721940716
AFW,1999,2.706291307
AFW,2000,2.749599719
AFW,2001,2.799653523
AFW,2002,2.811452689
AFW,2003,2.816480646
AFW,2004,2.828642233
AFW,2005,2.84121122
AFW,2006,2.832779745
AFW,2007,2.828409299
AFW,2008,2.832916151
AFW,2009,2.844037202
AFW,2010,2.846535741
AFW,2011,2.848825772
AFW,2012,2.812850935
AFW,2013,2.761838977
AFW,2014,2.750730568
AFW,2015,2.723317337
AFW,2016,2.71305851
AFW,2017,2.706266076
AFW,2018,2.669238668
AFW,2019,2.633982069
AFW,2020,2.61564614
AGO,1990,3.345143647
AGO,1991,3.326137174
AGO,1992,3.248850023
AGO,1993,3.161546668
AGO,1994,3.198432538
AGO,1995,3.289675826
AGO,1996,3.330132498
AGO,1997,3.335153782
AGO,1998,3.279067748
AGO,1999,3.226447853
AGO,2000,3.244121467
AGO,2001,3.285217233
AGO,2002,3.335131608
AGO,2003,3.413321212
AGO,2004,3.506388824
AGO,2005,3.557658989
AGO,2006,3.592013313
AGO,2007,3.639589304
AGO,2008,3.670909202
AGO,2009,3.693482476
AGO,2010,3.734797658
AGO,2011,3.758796385
AGO,2012,3.758702522
AGO,2013,3.735525429
AGO,2014,3.684428967
AGO,2015,3.617677518
AGO,2016,3.586211007
AGO,2017,3.550986636
AGO,2018,3.464456984
AGO,2019,3.395277792
AGO,2020,3.268348405
ALB,1990,1.799085593
ALB,1991,-0.602809679
ALB,1992,-0.606434726
ALB,1993,-0.610165793
ALB,1994,-0.613880507
ALB,1995,-0.617703658
ALB,1996,-0.621511399
ALB,1997,-0.625430097
ALB,1998,-0.629334393
ALB,1999,-0.633352274
ALB,2000,-0.637356834
ALB,2001,-0.938470428
ALB,2002,-0.299876697
ALB,2003,-0.374149169
ALB,2004,-0.417931378
ALB,2005,-0.511790116
ALB,2006,-0.630911245
ALB,2007,-0.755718755
ALB,2008,-0.767342959
ALB,2009,-0.673894046
ALB,2010,-0.496461963
ALB,2011,-0.269017332
ALB,2012,-0.16515104
ALB,2013,-0.183211385
ALB,2014,-0.207047
ALB,2015,-0.291205787
ALB,2016,-0.159880412
ALB,2017,-0.091972294
ALB,2018,-0.246732042
ALB,2019,-0.426007367
ALB,2020,-0.574206959
AND,1990,3.66933416
AND,1991,3.422258136
AND,1992,3.281077167
AND,1993,3.217412672
AND,1994,3.130221536
AND,1995,3.051097802
AND,1996,1.918610889
AND,1997,0.830563112
AND,1998,0.776176626
AND,1999,0.716903736
AND,2000,0.670960074
AND,2001,2.573377665
AND,2002,4.369371501
AND,2003,4.225669436
AND,2004,4.012736713
AND,2005,3.691435273
AND,2006,0.493606006
AND,2007,-2.592496934
AND,2008,-2.740359388
AND,2009,-2.939367223
AND,2010,-3.209994187
AND,2011,-1.340053554
AND,2012,0.630034575
AND,2013,0.497261876
AND,2014,0.355274942
AND,2015,0.17437769
AND,2016,1.10060299
AND,2017,1.772182713
AND,2018,1.580147087
AND,2019,1.757491257
AND,2020,1.761891295
ARB,1990,3.151268683
ARB,1991,2.174961331
ARB,1992,2.495813151
ARB,1993,2.703280235
ARB,1994,2.716913672
ARB,1995,2.486878866
ARB,1996,2.404352806
ARB,1997,2.368798182
ARB,1998,2.318572882
ARB,1999,2.286682257
ARB,2000,2.285934317
ARB,2001,2.245601501
ARB,2002,2.216707482
ARB,2003,2.184676519
ARB,2004,2.177793578
ARB,2005,2.333327042
ARB,2006,2.540658428
ARB,2007,2.675717433
ARB,2008,2.705857514
ARB,2009,2.632332267
ARB,2010,2.437844933
ARB,2011,2.174204883
ARB,2012,2.157196193
ARB,2013,2.299823498
ARB,2014,2.259225675
ARB,2015,2.155966313
ARB,2016,2.109697128
ARB,2017,2.068738846
ARB,2018,2.096194015
ARB,2019,2.062686901
ARB,2020,1.757899007
ARE,1990,5.869033185
ARE,1991,5.539656399
ARE,1992,5.230675559
ARE,1993,4.934870583
ARE,1994,4.646391359
ARE,1995,4.40817687
ARE,1996,5.543847098
ARE,1997,6.521910679
ARE,1998,6.178188555
ARE,1999,5.864514558
ARE,2000,5.580387001
ARE,2001,5.317075961
ARE,2002,5.064872584
ARE,2003,4.829342685
ARE,2004,4.609526744
ARE,2005,6.955726898
ARE,2006,13.48367209
ARE,2007,18.12798398
ARE,2008,17.399086
ARE,2009,13.4229206
ARE,2010,5.939765366
ARE,2011,1.095562713
ARE,2012,1.041344608
ARE,2013,0.997641826
ARE,2014,0.956397624
ARE,2015,0.911950036
ARE,2016,0.863868923
ARE,2017,0.819744473
ARE,2018,0.789450108
ARE,2019,0.779087177
ARE,2020,0.817694386
ARG,1990,1.456402515
ARG,1991,1.424063156
ARG,1992,1.387434642
ARG,1993,1.357965791
ARG,1994,1.347023786
ARG,1995,1.317554245
ARG,1996,1.260410588
ARG,1997,1.198264474
ARG,1998,1.158177636
ARG,1999,1.152043854
ARG,2000,1.133277022
ARG,2001,1.09917146
ARG,2002,1.07353835
ARG,2003,1.032360859
ARG,2004,1.015336684
ARG,2005,1.033476224
ARG,2006,1.034671736
ARG,2007,1.006297331
ARG,2008,0.992294094
ARG,2009,1.014283893
ARG,2010,0.255582398
ARG,2011,1.15305928
ARG,2012,1.136905694
ARG,2013,1.1191092
ARG,2014,1.099461091
ARG,2015,1.078001344
ARG,2016,1.057181578
ARG,2017,1.037133897
ARG,2018,1.015808349
ARG,2019,0.993397493
ARG,2020,0.970053991
ARM,1990,3.093958531
ARM,1991,1.703151075
ARM,1992,-1.197869885
ARM,1993,-3.333858244
ARM,1994,-2.448819216
ARM,1995,-1.521153442
ARM,1996,-0.721391054
ARM,1997,-0.836494325
ARM,1998,-0.948046157
ARM,1999,-1.070965689
ARM,2000,-1.176786289
ARM,2001,-1.123208632
ARM,2002,-0.900783082
ARM,2003,-0.676510249
ARM,2004,-0.596992235
ARM,2005,-0.605237484
ARM,2006,-0.683602136
ARM,2007,-0.732665962
ARM,2008,-0.700492225
ARM,2009,-0.643106117
ARM,2010,-0.609179751
ARM,2011,-0.58948961
ARM,2012,-0.49817016
ARM,2013,-0.448296309
ARM,2014,-0.395592881
ARM,2015,-0.392995249
ARM,2016,-0.444257167
ARM,2017,-0.486625263
ARM,2018,-0.540251082
ARM,2019,-0.564065543
ARM,2020,-0.533006607
ASM,1990,3.2519389420000002
ASM,1991,2.425488182
ASM,1992,2.192477042
ASM,1993,2.164980067
ASM,1994,2.153530867
ASM,1995,2.106257315
ASM,1996,2.037122929
ASM,1997,1.958673783
ASM,1998,1.827454784
ASM,1999,1.735640827
ASM,2000,1.098229024
ASM,2001,0.161298661
ASM,2002,-0.252358483
ASM,2003,-0.40648362
ASM,2004,-0.545139668
ASM,2005,-0.647634576
ASM,2006,-0.730998689
ASM,2007,-0.801982747
ASM,2008,-0.876432922
ASM,2009,-0.943767847
ASM,2010,-0.938173192
ASM,2011,-0.987558297
ASM,2012,-1.146298234
ASM,2013,-1.304782022
ASM,2014,-1.478945711
ASM,2015,-1.639270188
ASM,2016,-1.807230769
ASM,2017,-1.971818747
ASM,2018,-2.122935674
ASM,2019,-2.304138699
ASM,2020,-2.42124971
ATG,1990,-0.485177852
ATG,1991,0.482034928
ATG,1992,1.597938797
ATG,1993,1.800911554
ATG,1994,1.863024705
ATG,1995,1.957691518
ATG,1996,2.026177163
ATG,1997,2.014023939
ATG,1998,1.883357705
ATG,1999,1.706407147
ATG,2000,1.657793414
ATG,2001,1.53371156
ATG,2002,1.277639438
ATG,2003,1.133521508
ATG,2004,1.103083483
ATG,2005,1.16870545
ATG,2006,1.276422495
ATG,2007,1.376233272
ATG,2008,1.494579062
ATG,2009,1.52936795
ATG,2010,1.3640660550000001
ATG,2011,1.199383375
ATG,2012,1.083707561
ATG,2013,0.934326293
ATG,2014,0.831589248
ATG,2015,0.786935419
ATG,2016,0.690288329
ATG,2017,0.610956145
ATG,2018,0.554872966
ATG,2019,0.534443401
ATG,2020,0.592053943
AUS,1990,1.480046937
AUS,1991,1.274621786
AUS,1992,1.119597701
AUS,1993,0.889539826
AUS,1994,0.963092495
AUS,1995,1.113734221
AUS,1996,1.213854983
AUS,1997,1.08203992
AUS,1998,0.996734718
AUS,1999,1.093975803
AUS,2000,1.144472851
AUS,2001,1.283968091
AUS,2002,1.137538736
AUS,2003,1.150192733
AUS,2004,1.069198122
AUS,2005,1.217290731
AUS,2006,1.349450831
AUS,2007,1.824996795
AUS,2008,2.003911405
AUS,2009,2.060833163
AUS,2010,1.555706262
AUS,2011,1.389527316
AUS,2012,1.745820001
AUS,2013,1.72115144
AUS,2014,1.491566489
AUS,2015,1.439216653
AUS,2016,1.561940498
AUS,2017,1.646827797
AUS,2018,1.49599671
AUS,2019,1.477490711
AUS,2020,1.233428251
AUT,1990,0.762001611
AUT,1991,0.998418103
AUT,1992,1.100552287
AUT,1993,0.824627941
AUT,1994,0.384869547
AUT,1995,0.153106261
AUT,1996,0.135019834
AUT,1997,0.113316608
AUT,1998,0.109728368
AUT,1999,0.194563153
AUT,2000,0.240466652
AUT,2001,0.382799394
AUT,2002,0.491980464
AUT,2003,0.487133895
AUT,2004,0.620413127
AUT,2005,0.681267248
AUT,2006,0.494797775
AUT,2007,0.324146535
AUT,2008,0.313041438
AUT,2009,0.26195319
AUT,2010,0.2403943
AUT,2011,0.337080842
AUT,2012,0.455937472
AUT,2013,0.589387255
AUT,2014,0.781541633
AUT,2015,1.120992502
AUT,2016,1.081396299
AUT,2017,0.694621104
AUT,2018,0.487071925
AUT,2019,0.444673639
AUT,2020,0.415176732
AZE,1990,1.384413502
AZE,1991,1.330445679
AZE,1992,1.51162852
AZE,1993,1.515806893
AZE,1994,1.348475012
AZE,1995,1.15566614
AZE,1996,1.011799917
AZE,1997,0.964673774
AZE,1998,0.949138147
AZE,1999,0.8775987
AZE,2000,0.821519964
AZE,2001,0.774765939
AZE,2002,0.746173583
AZE,2003,0.757650956
AZE,2004,0.87542728
AZE,2005,1.022265592
AZE,2006,1.098586574
AZE,2007,1.133855466
AZE,2008,2.099854033
AZE,2009,2.076148264
AZE,2010,1.189787708
AZE,2011,1.303000855
AZE,2012,1.328763827
AZE,2013,1.293447027
AZE,2014,1.248208997
AZE,2015,1.191209858
AZE,2016,1.11785721
AZE,2017,0.981261805
AZE,2018,0.866316916
AZE,2019,0.846646726
AZE,2020,0.684365325
BDI,1990,2.02808888
BDI,1991,2.004558474
BDI,1992,2.615392284
BDI,1993,-3.325849613
BDI,1994,0.559847833
BDI,1995,6.015690692
BDI,1996,-0.038370469
BDI,1997,-0.112110576
BDI,1998,1.864358993
BDI,1999,2.371520627
BDI,2000,2.041721204
BDI,2001,2.475115759
BDI,2002,2.794137578
BDI,2003,3.137361508
BDI,2004,3.714662817
BDI,2005,3.699796937
BDI,2006,3.580030812
BDI,2007,3.671792203
BDI,2008,4.112097524
BDI,2009,5.078443765
BDI,2010,4.679477609
BDI,2011,3.542744981
BDI,2012,3.529972848
BDI,2013,3.551107704
BDI,2014,3.345863383
BDI,2015,2.18870609
BDI,2016,1.629024754
BDI,2017,2.287301447
BDI,2018,2.983823553
BDI,2019,3.26424857
BDI,2020,2.867082195
BEL,1990,0.298235706
BEL,1991,0.371593166
BEL,1992,0.405713496
BEL,1993,0.390638518
BEL,1994,0.308197074
BEL,1995,0.209436838
BEL,1996,0.195393176
BEL,1997,0.241991885
BEL,1998,0.213527651
BEL,1999,0.229189103
BEL,2000,0.242517956
BEL,2001,0.343951158
BEL,2002,0.448268895
BEL,2003,0.418641508
BEL,2004,0.432788248
BEL,2005,0.550055708
BEL,2006,0.659558215
BEL,2007,0.734330831
BEL,2008,0.789976845
BEL,2009,0.804599573
BEL,2010,0.913639392
BEL,2011,1.301002902
BEL,2012,0.620163579
BEL,2013,0.471340144
BEL,2014,0.443929288
BEL,2015,0.579446242
BEL,2016,0.506300002
BEL,2017,0.385228018
BEL,2018,0.455184695
BEL,2019,0.540461327
BEL,2020,0.430996815
BEN,1990,3.040627698
BEN,1991,3.062197464
BEN,1992,3.064786366
BEN,1993,4.450822606
BEN,1994,3.735962214
BEN,1995,2.057181605
BEN,1996,2.56902675
BEN,1997,2.909706637
BEN,1998,3.04015123
BEN,1999,3.057285674
BEN,2000,3.038456621
BEN,2001,3.01243097
BEN,2002,3.001381273
BEN,2003,3.014278113
BEN,2004,3.026457051
BEN,2005,3.177348171
BEN,2006,3.059823473
BEN,2007,2.875557241
BEN,2008,2.947742313
BEN,2009,2.943353691
BEN,2010,2.934926663
BEN,2011,2.928111157
BEN,2012,2.915012122
BEN,2013,2.899920609
BEN,2014,2.92622898
BEN,2015,2.951249123
BEN,2016,2.949828144
BEN,2017,2.946321561
BEN,2018,2.922392187
BEN,2019,2.887074085
BEN,2020,2.829138113
BFA,1990,2.619912481
BFA,1991,2.527141733
BFA,1992,2.462639648
BFA,1993,2.485076668
BFA,1994,2.520597332
BFA,1995,2.563242942
BFA,1996,2.555120957
BFA,1997,2.566697041
BFA,1998,2.74887688
BFA,1999,2.925184165
BFA,2000,2.983885587
BFA,2001,3.040728946
BFA,2002,3.074790035
BFA,2003,3.104517513
BFA,2004,3.138020652
BFA,2005,3.148992806
BFA,2006,3.122481536
BFA,2007,3.032786411
BFA,2008,2.943568635
BFA,2009,2.931407535
BFA,2010,2.939267558
BFA,2011,2.969738309
BFA,2012,3.031880077
BFA,2013,3.008421955
BFA,2014,2.979778499
BFA,2015,2.972345608
BFA,2016,2.934811289
BFA,2017,2.865655421
BFA,2018,2.768681163
BFA,2019,2.703875567
BFA,2020,2.688787667
BGD,1990,2.126059061
BGD,1991,1.936544001
BGD,1992,1.840533183
BGD,1993,1.910821228
BGD,1994,1.917797956
BGD,1995,1.866695332
BGD,1996,1.753339984
BGD,1997,1.787740166
BGD,1998,1.876144029
BGD,1999,1.915074298
BGD,2000,1.905524049
BGD,2001,1.899252681
BGD,2002,1.85802653
BGD,2003,1.746536801
BGD,2004,1.661191643
BGD,2005,1.517975111
BGD,2006,1.210589941
BGD,2007,1.051117194
BGD,2008,0.887833017
BGD,2009,0.880093476
BGD,2010,1.141551337
BGD,2011,1.218938691
BGD,2012,1.243571246
BGD,2013,1.267157297
BGD,2014,1.245960208
BGD,2015,1.191061127
BGD,2016,1.230795354
BGD,2017,1.249724066
BGD,2018,1.161378463
BGD,2019,1.11317249
BGD,2020,1.14420974
BGR,1990,-1.803750479
BGR,1991,-0.99042598
BGR,1992,-1.073853191
BGR,1993,-0.797665852
BGR,1994,-0.339586079
BGR,1995,-0.4453985
BGR,1996,-0.51572988
BGR,1997,-0.608797355
BGR,1998,-0.667302701
BGR,1999,-0.560648225
BGR,2000,-0.493896417
BGR,2001,-1.990632204
BGR,2002,-2.17069878
BGR,2003,-0.792113638
BGR,2004,-0.754796951
BGR,2005,-0.752977445
BGR,2006,-0.759505916
BGR,2007,-0.735282284
BGR,2008,-0.701922745
BGR,2009,-0.644281363
BGR,2010,-0.658275447
BGR,2011,-0.641228921
BGR,2012,-0.579220596
BGR,2013,-0.559647217
BGR,2014,-0.568389264
BGR,2015,-0.638069468
BGR,2016,-0.701382098
BGR,2017,-0.730443175
BGR,2018,-0.722080405
BGR,2019,-0.703905641
BGR,2020,-0.600241518
BHR,1990,3.354520354
BHR,1991,3.419108865
BHR,1992,3.49705554
BHR,1993,3.41897734
BHR,1994,3.342016188
BHR,1995,3.263462512
BHR,1996,3.182761887
BHR,1997,3.094539048
BHR,1998,2.99480471
BHR,1999,2.879981431
BHR,2000,2.751576261
BHR,2001,2.610263069
BHR,2002,2.443951229
BHR,2003,3.921947963
BHR,2004,6.851939332
BHR,2005,7.895202086
BHR,2006,7.377996757
BHR,2007,6.918049916
BHR,2008,6.493685578
BHR,2009,6.038179508
BHR,2010,2.857745645
BHR,2011,-0.129281115
BHR,2012,1.055562986
BHR,2013,2.954757119
BHR,2014,3.845379359
BHR,2015,3.816604913
BHR,2016,3.429078922
BHR,2017,3.291633803
BHR,2018,2.072370164
BHR,2019,0.459362585
BHR,2020,-1.125242678
BHS,1990,1.934514197
BHS,1991,1.967737161
BHS,1992,2.120033311
BHS,1993,2.171844083
BHS,1994,2.00398007
BHS,1995,1.87251386
BHS,1996,1.779737854
BHS,1997,1.703167796
BHS,1998,1.671157505
BHS,1999,1.533530139
BHS,2000,1.469762358
BHS,2001,1.409042009
BHS,2002,1.318830256
BHS,2003,1.334756884
BHS,2004,1.349533891
BHS,2005,1.364921399
BHS,2006,1.387665957
BHS,2007,1.408382774
BHS,2008,1.423834642
BHS,2009,1.439988103
BHS,2010,1.406955893
BHS,2011,1.245453533
BHS,2012,1.081836998
BHS,2013,0.934994066
BHS,2014,0.898582547
BHS,2015,0.912227428
BHS,2016,0.831528122
BHS,2017,0.765793759
BHS,2018,0.720668948
BHS,2019,0.657441085
BHS,2020,0.471994445
BIH,1990,0.291458993
BIH,1991,0.179532623
BIH,1992,-5.165263044
BIH,1993,-8.101781183
BIH,1994,-4.689858989
BIH,1995,-0.314208289
BIH,1996,4.106565325
BIH,1997,3.519866039
BIH,1998,1.649249473
BIH,1999,0.918116389
BIH,2000,0.632139635
BIH,2001,0.372139796
BIH,2002,0.082875217
BIH,2003,-0.34962355
BIH,2004,-0.98232761
BIH,2005,-1.179134079
BIH,2006,-0.888359591
BIH,2007,-1.24500087
BIH,2008,-1.622015854
BIH,2009,-1.678617812
BIH,2010,-1.734037585
BIH,2011,-1.798934699
BIH,2012,-1.854258767
BIH,2013,-1.558328902
BIH,2014,-1.293477828
BIH,2015,-1.317606589
BIH,2016,-1.237305784
BIH,2017,-1.18362668
BIH,2018,-1.166594811
BIH,2019,-1.166081335
BIH,2020,-1.266771023
BLR,1990,0.190065083
BLR,1991,0.046135586
BLR,1992,0.219690718
BLR,1993,0.220771793
BLR,1994,-0.118196017
BLR,1995,-0.32441483
BLR,1996,-0.336671341
BLR,1997,-0.415604443
BLR,1998,-0.450435237
BLR,1999,-0.450029843
BLR,2000,-0.471131335
BLR,2001,-0.512966688
BLR,2002,-0.636565666
BLR,2003,-0.699809191
BLR,2004,-0.682169472
BLR,2005,-0.68300556
BLR,2006,-0.612296198
BLR,2007,-0.458847536
BLR,2008,-0.345415054
BLR,2009,-0.245915441
BLR,2010,-0.218522756
BLR,2011,-0.234282914
BLR,2012,-0.1566176
BLR,2013,-0.03838
BLR,2014,0.056151568
BLR,2015,0.132853237
BLR,2016,0.087721088
BLR,2017,-0.109782323
BLR,2018,-0.213824207
BLR,2019,-0.201786601
BLR,2020,-0.42347525
BLZ,1990,2.155728346
BLZ,1991,2.098973959
BLZ,1992,2.036905446
BLZ,1993,2.017359481
BLZ,1994,2.159572252
BLZ,1995,2.557531454
BLZ,1996,3.040418426
BLZ,1997,3.409104319
BLZ,1998,3.525060468
BLZ,1999,3.420489032
BLZ,2000,3.2437287
BLZ,2001,3.150272995
BLZ,2002,3.129477124
BLZ,2003,3.081486542
BLZ,2004,3.033101648
BLZ,2005,2.9855449
BLZ,2006,2.936053908
BLZ,2007,2.882592888
BLZ,2008,2.819489935
BLZ,2009,2.742806351
BLZ,2010,2.494326026
BLZ,2011,2.281098963
BLZ,2012,2.256631567
BLZ,2013,2.238167082
BLZ,2014,2.194276752
BLZ,2015,2.116320634
BLZ,2016,2.046871171
BLZ,2017,1.98926784
BLZ,2018,1.948634454
BLZ,2019,1.823016119
BLZ,2020,1.486221516
BMU,1990,0.820876765
BMU,1991,-0.51543457
BMU,1992,-0.724394407
BMU,1993,0.536148682
BMU,1994,0.693566174
BMU,1995,0.715572569
BMU,1996,0.639001132
BMU,1997,0.610152275
BMU,1998,0.734522406
BMU,1999,0.55961137
BMU,2000,0.890208774
BMU,2001,1.079335217
BMU,2002,0.650636983
BMU,2003,0.654327136
BMU,2004,0.65321131
BMU,2005,0.647413399
BMU,2006,0.573530641
BMU,2007,0.564095738
BMU,2008,0.591576775
BMU,2009,0.55458514
BMU,2010,-0.783118104
BMU,2011,-0.863616496
BMU,2012,0.361775877
BMU,2013,0.312791571
BMU,2014,0.210544188
BMU,2015,0.151869636
BMU,2016,-1.05247098
BMU,2017,-1.060534596
BMU,2018,0.070427498
BMU,2019,-0.010952131
BMU,2020,-0.028168133
BOL,1990,2.094081697
BOL,1991,2.073794682
BOL,1992,2.042899568
BOL,1993,2.009183648
BOL,1994,1.958730867
BOL,1995,1.902177269
BOL,1996,1.86850883
BOL,1997,1.838609847
BOL,1998,1.818170244
BOL,1999,1.81906465
BOL,2000,1.803790492
BOL,2001,1.769817239
BOL,2002,1.751072288
BOL,2003,1.746289399
BOL,2004,1.739170274
BOL,2005,1.732988249
BOL,2006,1.747132755
BOL,2007,1.750232887
BOL,2008,1.729761436
BOL,2009,1.713114049
BOL,2010,1.696282376
BOL,2011,1.677828499
BOL,2012,1.654635399
BOL,2013,1.629573199
BOL,2014,1.603315107
BOL,2015,1.57314494
BOL,2016,1.547288296
BOL,2017,1.520108881
BOL,2018,1.487474197
BOL,2019,1.457504391
BOL,2020,1.33973922
BRA,1990,1.809855764
BRA,1991,1.730061565
BRA,1992,1.658534931
BRA,1993,1.616165193
BRA,1994,1.590157037
BRA,1995,1.562366948
BRA,1996,1.530465468
BRA,1997,1.50015144
BRA,1998,1.468339709
BRA,1999,1.420222287
BRA,2000,1.36677133
BRA,2001,1.320694758
BRA,2002,1.262841536
BRA,2003,1.185669439
BRA,2004,1.139393012
BRA,2005,1.117202878
BRA,2006,1.077353846
BRA,2007,1.032027233
BRA,2008,0.987284203
BRA,2009,0.953147865
BRA,2010,0.939418022
BRA,2011,0.92858963
BRA,2012,0.900343361
BRA,2013,0.86834615
BRA,2014,0.857834829
BRA,2015,0.845992601
BRA,2016,0.811256478
BRA,2017,0.7922634
BRA,2018,0.793768154
BRA,2019,0.766107802
BRA,2020,0.665176682
BRB,1990,0.042115269
BRB,1991,0.206070268
BRB,1992,0.311770143
BRB,1993,0.300456667
BRB,1994,0.274341247
BRB,1995,0.225566158
BRB,1996,0.186632594
BRB,1997,0.163873067
BRB,1998,0.158674155
BRB,1999,0.200071304
BRB,2000,0.184181268
BRB,2001,0.271680852
BRB,2002,0.405391731
BRB,2003,0.39104542
BRB,2004,0.375370774
BRB,2005,0.361350773
BRB,2006,0.351175204
BRB,2007,0.376106107
BRB,2008,0.437804768
BRB,2009,0.423113733
BRB,2010,0.335459438
BRB,2011,0.281717462
BRB,2012,0.257756862
BRB,2013,0.241564354
BRB,2014,0.226568488
BRB,2015,0.212392264
BRB,2016,0.2033295
BRB,2017,0.192888292
BRB,2018,0.179288798
BRB,2019,0.175755759
BRB,2020,0.182929163
BRN,1990,3.144036266
BRN,1991,2.983364917
BRN,1992,2.761487866
BRN,1993,2.596347068
BRN,1994,2.504951941
BRN,1995,2.423676075
BRN,1996,2.345748429
BRN,1997,2.266443591
BRN,1998,2.190602733
BRN,1999,2.130189309
BRN,2000,2.082163543
BRN,2001,2.022378961
BRN,2002,1.951498336
BRN,2003,1.876583918
BRN,2004,1.795974409
BRN,2005,1.720666563
BRN,2006,1.6473108380000001
BRN,2007,1.580753447
BRN,2008,1.524955008
BRN,2009,1.482323087
BRN,2010,1.460418344
BRN,2011,1.367443655
BRN,2012,1.269104073
BRN,2013,1.238626871
BRN,2014,1.196115463
BRN,2015,1.140935878
BRN,2016,1.075496158
BRN,2017,1.000160159
BRN,2018,0.924880805
BRN,2019,0.865282212
BRN,2020,0.835902309
BTN,1990,2.581739927
BTN,1991,1.645996144
BTN,1992,-3.909431858
BTN,1993,-4.707735348
BTN,1994,0.080990468
BTN,1995,1.196815189
BTN,1996,1.870048768
BTN,1997,1.728437408
BTN,1998,1.861996824
BTN,1999,2.45497569
BTN,2000,2.800570184
BTN,2001,2.692778294
BTN,2002,2.587763295
BTN,2003,2.485461063
BTN,2004,2.392109191
BTN,2005,2.03035344
BTN,2006,1.486953387
BTN,2007,1.233193031
BTN,2008,1.18468503
BTN,2009,1.144731276
BTN,2010,1.117177172
BTN,2011,1.101609833
BTN,2012,1.089467832
BTN,2013,1.068123041
BTN,2014,1.019359843
BTN,2015,0.93496965
BTN,2016,0.868973711
BTN,2017,0.84469272
BTN,2018,0.787111572
BTN,2019,0.701252584
BTN,2020,0.655471789
BWA,1990,3.012018572
BWA,1991,2.873758865
BWA,1992,2.863959044
BWA,1993,2.883836334
BWA,1994,2.784043623
BWA,1995,2.63143888
BWA,1996,2.465731357
BWA,1997,2.323061384
BWA,1998,2.219597187
BWA,1999,2.142672159
BWA,2000,2.07271158
BWA,2001,2.00326856
BWA,2002,1.866764357
BWA,2003,1.752284555
BWA,2004,1.748414293
BWA,2005,1.797648126
BWA,2006,1.878736231
BWA,2007,1.964957164
BWA,2008,2.030265265
BWA,2009,2.054990607
BWA,2010,2.060951632
BWA,2011,2.005556961
BWA,2012,1.920855669
BWA,2013,1.90562697
BWA,2014,1.925085368
BWA,2015,1.962368912
BWA,2016,2.02880249
BWA,2017,2.079222514
BWA,2018,2.042785101
BWA,2019,1.950856348
BWA,2020,1.850985764
CAF,1990,3.076581854
CAF,1991,3.113156643
CAF,1992,3.181202549
CAF,1993,3.204386467
CAF,1994,3.145014892
CAF,1995,2.749382326
CAF,1996,2.616426043
