iso3,year,internet_usage
MRT,1989,0
MRT,1990,0
MRT,1991,0
MRT,1992,0
MRT,1993,0
MRT,1994,0
MRT,1995,0
MRT,1996,0
MRT,1997,0.004172527
MRT,1998,0.040594795
MRT,1999,0.118464464
MRT,2000,0.19203146200000001
MRT,2001,0.261448552
MRT,2002,0.363229415
MRT,2003,0.424004896
MRT,2004,0.481470438
MRT,2005,0.669966475
MRT,2006,0.979661253
MRT,2007,1.433613196
MRT,2008,1.87
MRT,2009,2.28
MRT,2010,4
MRT,2011,4.5
MRT,2012,5
MRT,2013,6.2
MRT,2014,11.8
MRT,2015,17.6
MRT,2016,24.1
MRT,2017,24.2
MRT,2018,35.1
MRT,2019,42.32068274
MRT,2020,53.51699827
MRT,2021,58.75818983
MRT,2022,58.75818983
MRT,2023,58.75818983
MUS,1989,0
MUS,1990,0
MUS,1991,0
MUS,1992,0
MUS,1993,0
MUS,1994,0
MUS,1995,0
MUS,1996,0.183769158
MUS,1997,0.475629193
MUS,1998,2.565279962
MUS,1999,4.652213227
MUS,2000,7.281535115
MUS,2001,8.780904019
MUS,2002,10.25262467
MUS,2003,12.1871062
MUS,2004,13.68908859
MUS,2005,15.17222875
MUS,2006,16.7
MUS,2007,20.22
MUS,2008,21.81
MUS,2009,22.51
MUS,2010,28.33
MUS,2011,34.95
MUS,2012,35.42
MUS,2013,40.11682514
MUS,2014,44.80327537
MUS,2015,50.13931848
MUS,2016,52.19132594
MUS,2017,55.4032403
MUS,2018,58.5961697
MUS,2019,61.72995515
MUS,2020,64.88490358
MUS,2021,67.58
MUS,2022,67.58
MUS,2023,67.58
MWI,1989,0
MWI,1990,0
MWI,1991,0
MWI,1992,0
MWI,1993,0
MWI,1994,0
MWI,1995,0
MWI,1996,0
MWI,1997,0.004668518
MWI,1998,0.018057365
MWI,1999,0.087278755
MWI,2000,0.126780945
MWI,2001,0.164020725
MWI,2002,0.215094727
MWI,2003,0.278815116
MWI,2004,0.347505335
MWI,2005,0.384489334
MWI,2006,0.42513749
MWI,2007,0.965864737
MWI,2008,0.7
MWI,2009,1.07
MWI,2010,2.26
MWI,2011,3.33
MWI,2012,4.3506
MWI,2013,5.05
MWI,2014,5.83
MWI,2015,6
MWI,2016,6.3
MWI,2017,7
MWI,2018,8
MWI,2019,13.43919985
MWI,2020,18.92676996
MWI,2021,24.40560063
MWI,2022,24.40560063
MWI,2023,24.40560063
MYS,1989,0
MYS,1990,0
MYS,1991,0
MYS,1992,0.001047822
MYS,1993,0.025538478
MYS,1994,0.099607417
MYS,1995,0.145673837
MYS,1996,0.852044466
MYS,1997,2.307393234
MYS,1998,6.751770483
MYS,1999,12.3055022
MYS,2000,21.38473116
MYS,2001,26.6959725
MYS,2002,32.33820434
MYS,2003,34.97115234
MYS,2004,42.25226563
MYS,2005,48.62917025
MYS,2006,51.63798899
MYS,2007,55.7
MYS,2008,55.8
MYS,2009,55.9
MYS,2010,56.3
MYS,2011,61
MYS,2012,65.8
MYS,2013,57.05751226
MYS,2014,63.66542588
MYS,2015,71.06406781
MYS,2016,78.78830993
MYS,2017,80.14047901
MYS,2018,81.20104862
MYS,2019,84.18714501
MYS,2020,89.55501192
MYS,2021,96.7514278
MYS,2022,97.3986404
MYS,2023,97.3986404
NAC,1989,0.742073244
NAC,1990,0.742073244
NAC,1991,1.103561168
NAC,1992,1.64305568
NAC,1993,2.162809542
NAC,1994,4.614666008
NAC,1995,8.73288618
NAC,1996,15.46212955
NAC,1997,20.97010839
NAC,1998,29.58181169
NAC,1999,35.88268762
NAC,2000,43.88465531
NAC,2001,50.16958286
NAC,2002,59.05916309
NAC,2003,61.94128849
NAC,2004,64.87480101
NAC,2005,68.32895528
NAC,2006,69.27092101
NAC,2007,74.82365534
NAC,2008,74.26613953
NAC,2009,71.91533488
NAC,2010,72.53939482
NAC,2011,71.04074853
NAC,2012,75.52240205
NAC,2013,72.82857988
NAC,2014,74.40256842
NAC,2015,76.08973908
NAC,2016,86.10466159
NAC,2017,87.81817184
NAC,2018,89.11497116
NAC,2019,89.6808051
NAC,2020,90.79069484
NAC,2021,91.86313227
NAC,2022,91.86313227
NAC,2023,91.86313227
NAM,1989,0
NAM,1990,0
NAM,1991,0
NAM,1992,0
NAM,1993,0
NAM,1994,0
NAM,1995,0.006172051
NAM,1996,0.009032145
NAM,1997,0.058750679
NAM,1998,0.286745093
NAM,1999,0.336217708
NAM,2000,1.644739547
NAM,2001,2.416979442
NAM,2002,2.633699769
NAM,2003,3.359839886
NAM,2004,3.804715615
NAM,2005,4.010046644
NAM,2006,4.398870647
NAM,2007,4.835610778
NAM,2008,5.329003772
NAM,2009,6.5
NAM,2010,11.6
NAM,2011,12
NAM,2012,12.9414
NAM,2013,13.9
NAM,2014,14.84
NAM,2015,25.68785182
NAM,2016,31.03334594
NAM,2017,36.83740647
NAM,2018,40
NAM,2019,44.8268148
NAM,2020,48.76420428
NAM,2021,52.9734788
NAM,2022,52.9734788
NAM,2023,52.9734788
NCL,1989,0
NCL,1990,0
NCL,1991,0
NCL,1992,0
NCL,1993,0
NCL,1994,0
NCL,1995,0.005179013
NCL,1996,0.252983946
NCL,1997,0.989334969
NCL,1998,1.936042825
NCL,1999,5.688147323
NCL,2000,13.93954882
NCL,2001,18.23710978
NCL,2002,22.38979742
NCL,2003,26.40833447
NCL,2004,30.29804621
NCL,2005,32.35901475
NCL,2006,33.51571468
NCL,2007,35.05
NCL,2008,34.51
NCL,2009,33.99
NCL,2010,42
NCL,2011,50
NCL,2012,58
NCL,2013,66
NCL,2014,70
NCL,2015,74.00175279
NCL,2016,74.00175279
NCL,2017,82.0058408
NCL,2018,82.0058408
NCL,2019,82.0058408
NCL,2020,82.0058408
NCL,2021,82.0058408
NCL,2022,82.0058408
NCL,2023,82.0058408
NER,1989,0
NER,1990,0
NER,1991,0
NER,1992,0
NER,1993,0
NER,1994,0
NER,1995,0
NER,1996,0.001039305
NER,1997,0.002008766
NER,1998,0.002911503
NER,1999,0.028136022
NER,2000,0.036261294
NER,2001,0.105185431
NER,2002,0.127152469
NER,2003,0.155698704
NER,2004,0.189933734
NER,2005,0.221341351
NER,2006,0.294033977
NER,2007,0.39039062
NER,2008,0.7
NER,2009,0.76
NER,2010,0.83
NER,2011,0.9
NER,2012,1.05
NER,2013,1.15
NER,2014,1.248675689
NER,2015,2.476219975
NER,2016,4.32275803
NER,2017,10.22431156
NER,2018,10.22431156
NER,2019,16.61190218
NER,2020,21.46379477
NER,2021,22.38613931
NER,2022,22.38613931
NER,2023,22.38613931
NGA,1989,0
NGA,1990,0
NGA,1991,0
NGA,1992,0
NGA,1993,0
NGA,1994,0
NGA,1995,0
NGA,1996,0.00883298
NGA,1997,0.017237401
NGA,1998,0.025231461
NGA,1999,0.041038723
NGA,2000,0.064080808
NGA,2001,0.08990137
NGA,2002,0.320461976
NGA,2003,0.558576245
NGA,2004,1.286137641
NGA,2005,3.549155718
NGA,2006,5.545036083
NGA,2007,6.77
NGA,2008,8
NGA,2009,9.3
NGA,2010,11.5
NGA,2011,13.8
NGA,2012,16.1
NGA,2013,19.1
NGA,2014,21
NGA,2015,24.5
NGA,2016,28.5
NGA,2017,33.2
NGA,2018,38.7
NGA,2019,45.03137342
NGA,2020,51.45837417
NGA,2021,55.36371347
NGA,2022,55.36371347
NGA,2023,55.36371347
NIC,1989,0
NIC,1990,0
NIC,1991,0
NIC,1992,0
NIC,1993,0
NIC,1994,0.013166228
NIC,1995,0.030046478
NIC,1996,0.084093291
NIC,1997,0.206216818
NIC,1998,0.303808975
NIC,1999,0.497901643
NIC,2000,0.980216487
NIC,2001,1.448799428
NIC,2002,1.714729584
NIC,2003,1.880412532
NIC,2004,2.320664609
NIC,2005,2.566351177
NIC,2006,2.805573063
NIC,2007,3.9
NIC,2008,5.3
NIC,2009,7.3
NIC,2010,10
NIC,2011,10.6
NIC,2012,13.5
NIC,2013,15.5
NIC,2014,17.6
NIC,2015,19.7042915
NIC,2016,24.57183396
NIC,2017,30.4
NIC,2018,37.6
NIC,2019,44.91635601
NIC,2020,53.4046527
NIC,2021,57.14684935
NIC,2022,57.14684935
NIC,2023,57.14684935
NLD,1989,0.334386942
NLD,1990,0.334386942
NLD,1991,0.531496128
NLD,1992,1.320008028
NLD,1993,1.967087737
NLD,1994,3.257308831
NLD,1995,6.47315766
NLD,1996,9.649069145
NLD,1997,14.0655114
NLD,1998,22.24382769
NLD,1999,39.17600725
NLD,2000,43.98435137
NLD,2001,49.37306211
NLD,2002,61.29
NLD,2003,64.35
NLD,2004,68.52
NLD,2005,81
NLD,2006,83.7
NLD,2007,85.82
NLD,2008,87.42
NLD,2009,89.63
NLD,2010,90.72
NLD,2011,91.41999576
NLD,2012,92.85999236
NLD,2013,93.9564
NLD,2014,91.666666
NLD,2015,91.72413793
NLD,2016,90.4109589
NLD,2017,93.19727891
NLD,2018,91.89189189
NLD,2019,93.2885906
NLD,2020,91.33333333
NLD,2021,92.05298013
NLD,2022,92.51968504
NLD,2023,92.51968504
NOR,1989,0.707299448
NOR,1990,0.707299448
NOR,1991,1.407395158
NOR,1992,2.216365832
NOR,1993,2.783990846
NOR,1994,4.152450292
NOR,1995,6.423220493
NOR,1996,18.25031077
NOR,1997,20.41788144
NOR,1998,22.56011255
NOR,1999,40
NOR,2000,52
NOR,2001,64
NOR,2002,72.84
NOR,2003,78.13
NOR,2004,77.69
NOR,2005,81.99
NOR,2006,82.55
NOR,2007,86.93
NOR,2008,90.57
NOR,2009,92.08
NOR,2010,93.39
NOR,2011,93.48998265
NOR,2012,94.64997805
NOR,2013,95.0534
NOR,2014,96.3
NOR,2015,96.81032569
NOR,2016,97.29820367
NOR,2017,96.3576013
NOR,2018,96.49165799
NOR,2019,98.00000439
NOR,2020,94.60755647
NOR,2021,99.0000036
NOR,2022,98.99997764
NOR,2023,98.99997764
NPL,1989,0
NPL,1990,0
NPL,1991,0
NPL,1992,0
NPL,1993,0
NPL,1994,0
NPL,1995,9.24878e-4
NPL,1996,0.004510473
NPL,1997,0.021998858
NPL,1998,0.064393596
NPL,1999,0.146668869
NPL,2000,0.204651684
NPL,2001,0.240015303
NPL,2002,0.31295606
NPL,2003,0.382810917
NPL,2004,0.449843651
NPL,2005,0.826551266
NPL,2006,1.141389164
NPL,2007,1.41
NPL,2008,1.73
NPL,2009,1.97
NPL,2010,7.93
NPL,2011,9
NPL,2012,11.1493
NPL,2013,13.3
NPL,2014,15.44
NPL,2015,17.58161801
NPL,2016,20.7
NPL,2017,24.3
NPL,2018,28.6
NPL,2019,34.80551799
NPL,2020,45.84615896
NPL,2021,51.63135772
NPL,2022,51.63135772
NPL,2023,51.63135772
NRU,1989,0
NRU,1990,0
NRU,1991,0
NRU,1992,0
NRU,1993,0
NRU,1994,0
NRU,1995,0
NRU,1996,0
NRU,1997,0
NRU,1998,0
NRU,1999,0
NRU,2000,0
NRU,2001,2.987155233
NRU,2002,2.987155233
NRU,2003,2.987155233
NRU,2004,2.987155233
NRU,2005,2.987155233
NRU,2006,2.987155233
NRU,2007,2.987155233
NRU,2008,2.987155233
NRU,2009,2.987155233
NRU,2010,2.987155233
NRU,2011,54
NRU,2012,54
NRU,2013,54
NRU,2014,54
NRU,2015,54
NRU,2016,54
NRU,2017,62.38512451
NRU,2018,62.38512451
NRU,2019,74.73791894
NRU,2020,76.6826512
NRU,2021,83.93521594
NRU,2022,83.93521594
NRU,2023,83.93521594
NZL,1989,0
NZL,1990,0
NZL,1991,0
NZL,1992,0.285941241
NZL,1993,0.631215367
NZL,1994,3.168718848
NZL,1995,4.88424078
NZL,1996,8.041899368
NZL,1997,14.6015244
NZL,1998,31.63626081
NZL,1999,41.49448266
NZL,2000,47.37955654
NZL,2001,53.24101529
NZL,2002,59.08075328
NZL,2003,60.96253987
NZL,2004,61.84762781
NZL,2005,62.72021237
NZL,2006,69
NZL,2007,69.76
NZL,2008,72.03
NZL,2009,79.7
NZL,2010,80.46
NZL,2011,81.23
NZL,2012,81.64447018
NZL,2013,82.78
NZL,2014,84
NZL,2015,85.2
NZL,2016,86.5
NZL,2017,87.7
NZL,2018,89
NZL,2019,89.86372003
NZL,2020,92.8650738
NZL,2021,95.91020269
NZL,2022,95.91020269
NZL,2023,95.91020269
OED,1989,0.234459168
OED,1990,0.234459168
OED,1991,0.378398524
OED,1992,0.595669627
OED,1993,0.845864683
OED,1994,1.710056785
OED,1995,3.223289556
OED,1996,5.896576206
OED,1997,9.233307364
OED,1998,13.83174351
OED,1999,19.9824299
OED,2000,26.97754928
OED,2001,32.32827937
OED,2002,40.22913284
OED,2003,44.37487365
OED,2004,49.06930463
OED,2005,52.63201011
OED,2006,55.18437106
OED,2007,60.49956073
OED,2008,62.62176437
OED,2009,64.1503648
OED,2010,66.56163601
OED,2011,67.5416962
OED,2012,70.19318821
OED,2013,71.52915613
OED,2014,73.13527038
OED,2015,75.67833892
OED,2016,79.85911688
OED,2017,80.51028525
OED,2018,82.39164923
OED,2019,84.77692599
OED,2020,86.2027303
OED,2021,87.38720083
OED,2022,87.38720083
OED,2023,87.38720083
OMN,1989,0
OMN,1990,0
OMN,1991,0
OMN,1992,0
OMN,1993,0
OMN,1994,0
OMN,1995,0
OMN,1996,0
OMN,1997,0.439792805
OMN,1998,0.862725306
OMN,1999,2.515665987
OMN,2000,3.520421417
OMN,2001,5.893841521
OMN,2002,6.873396039
OMN,2003,7.255742945
OMN,2004,6.75885217
OMN,2005,6.68358142
OMN,2006,8.299716673
OMN,2007,16.68
OMN,2008,20
OMN,2009,26.8
OMN,2010,35.8278
OMN,2011,48
OMN,2012,60
OMN,2013,66.45
OMN,2014,70.22
OMN,2015,73.53
OMN,2016,76.84539047
OMN,2017,80.18563573
OMN,2018,85.5
OMN,2019,90.25944052
OMN,2020,95.23229321
OMN,2021,96.38007504
OMN,2022,96.38007504
OMN,2023,96.38007504
OSS,1989,0
OSS,1990,0
OSS,1991,0.014774082
OSS,1992,0.059892435
OSS,1993,0.1328926
OSS,1994,0.396668244
OSS,1995,0.869802977
OSS,1996,1.733047186
OSS,1997,3.005976595
OSS,1998,5.154744657
OSS,1999,6.512334462
OSS,2000,10.09081986
OSS,2001,12.4187216
OSS,2002,15.29938499
OSS,2003,16.94024093
OSS,2004,19.53761967
OSS,2005,21.37959611
OSS,2006,23.14271899
OSS,2007,25.42467365
OSS,2008,29.12655096
OSS,2009,31.33363605
OSS,2010,34.31448598
OSS,2011,39.04027597
OSS,2012,42.89359666
OSS,2013,46.11875446
OSS,2014,49.49228082
OSS,2015,53.02442881
OSS,2016,56.78740185
OSS,2017,61.5216584
OSS,2018,68.25772927
OSS,2019,68.09861755
OSS,2020,70.51005413
OSS,2021,74.03222871
OSS,2022,74.03222871
OSS,2023,74.03222871
PAK,1989,0
PAK,1990,0
PAK,1991,0
PAK,1992,0
PAK,1993,0
PAK,1994,0
PAK,1995,1.22702e-4
PAK,1996,0.00299173
PAK,1997,0.027549238
PAK,1998,0.043947719
PAK,1999,0.055357238
PAK,2000,0.055357238
PAK,2001,1.318550779
PAK,2002,2.577426737
PAK,2003,5.041158126
PAK,2004,6.164320985
PAK,2005,6.332329098
PAK,2006,6.5
PAK,2007,6.8
PAK,2008,7
PAK,2009,7.5
PAK,2010,8
PAK,2011,8
PAK,2012,8.1
PAK,2013,9
PAK,2014,10
PAK,2015,11
PAK,2016,12.38544676
PAK,2017,13.78
PAK,2018,15.34
PAK,2019,17.07090172
PAK,2020,18.93481469
PAK,2021,21.0372074
PAK,2022,21.0372074
PAK,2023,21.0372074
PAN,1989,0
PAN,1990,0
PAN,1991,0
PAN,1992,0
PAN,1993,0
PAN,1994,0.007636899
PAN,1995,0.056123043
PAN,1996,0.219998526
PAN,1997,0.539065541
PAN,1998,2.750648071
PAN,1999,3.836864509
PAN,2000,6.554796477
PAN,2001,7.268399878
PAN,2002,8.518077815
PAN,2003,9.987424077
PAN,2004,11.14086254
PAN,2005,11.48400928
PAN,2006,17.34956617
PAN,2007,22.29
PAN,2008,33.82
PAN,2009,39.08
PAN,2010,40.1
PAN,2011,42.7
PAN,2012,40.30189522
PAN,2013,44.03
PAN,2014,44.92
PAN,2015,51.20542499
PAN,2016,54
PAN,2017,59.9506309
PAN,2018,61.80553132
PAN,2019,63.62841477
PAN,2020,65.54188027
PAN,2021,67.509728
PAN,2022,67.509728
PAN,2023,67.509728
PER,1989,0
PER,1990,0
PER,1991,0
PER,1992,0
PER,1993,0
PER,1994,0.008504578
PER,1995,0.033412305
PER,1996,0.24623258
PER,1997,0.403429701
PER,1998,1.19038044
PER,1999,1.952497608
PER,2000,3.076430611
PER,2001,7.578762957
PER,2002,8.96694917
PER,2003,11.6
PER,2004,14.1
PER,2005,17.1
PER,2006,20.7
PER,2007,25.2
PER,2008,30.57
PER,2009,31.4
PER,2010,34.77
PER,2011,36.01
PER,2012,38.2
PER,2013,39.2
PER,2014,40.2
PER,2015,40.85260091
PER,2016,45.46174069
PER,2017,50.45041218
PER,2018,55.05433424
PER,2019,59.9505036
PER,2020,65.25179796
PER,2021,71.10782643
PER,2022,74.67495125
PER,2023,74.67495125
PHL,1989,0
PHL,1990,0
PHL,1991,0
PHL,1992,0
PHL,1993,0
PHL,1994,0.005844253
PHL,1995,0.028585702
PHL,1996,0.055946029
PHL,1997,0.136912963
PHL,1998,1.103405994
PHL,1999,1.431608803
PHL,2000,1.982253196
PHL,2001,2.52400566
PHL,2002,4.332275746
PHL,2003,4.857672267
PHL,2004,5.243628452
PHL,2005,5.397636329
PHL,2006,5.740586325
PHL,2007,5.97
PHL,2008,6.22
PHL,2009,9
PHL,2010,25
PHL,2011,29
PHL,2012,30.8
PHL,2013,32.7
PHL,2014,34.7
PHL,2015,36.9
PHL,2016,39.2
PHL,2017,41.6
PHL,2018,44.1
PHL,2019,43.02661187
PHL,2020,47.11190815
PHL,2021,52.67573808
PHL,2022,52.67573808
PHL,2023,52.67573808
PLW,1989,0
PLW,1990,0
PLW,1991,0
PLW,1992,0
PLW,1993,0
PLW,1994,0
PLW,1995,0
PLW,1996,0
PLW,1997,0
PLW,1998,0
PLW,1999,0
PLW,2000,0
PLW,2001,0
PLW,2002,20.24393947
PLW,2003,21.60152718
PLW,2004,26.97033263
PLW,2005,26.97033263
PLW,2006,26.97033263
PLW,2007,26.97033263
PLW,2008,26.97033263
PLW,2009,26.97033263
PLW,2010,26.97033263
PLW,2011,26.97033263
PLW,2012,26.97033263
PLW,2013,26.97033263
PLW,2014,26.97033263
PLW,2015,26.97033263
PLW,2016,26.97033263
PLW,2017,26.97033263
PLW,2018,26.97033263
PLW,2019,26.97033263
PLW,2020,26.97033263
PLW,2021,26.97033263
PLW,2022,26.97033263
PLW,2023,26.97033263
PNG,1989,0
PNG,1990,0
PNG,1991,0
PNG,1992,0
PNG,1993,0
PNG,1994,0
PNG,1995,0
PNG,1996,0.002067023
PNG,1997,0.100588321
PNG,1998,0.234958542
PNG,1999,0.667113315
PNG,2000,0.835249302
PNG,2001,0.904103545
PNG,2002,1.321656935
PNG,2003,1.374404668
PNG,2004,1.507912772
PNG,2005,1.716190476
PNG,2006,1.754487261
PNG,2007,1.790559361
PNG,2008,1.15
PNG,2009,1.61
PNG,2010,1.28
PNG,2011,2
PNG,2012,3.5
PNG,2013,5.1
PNG,2014,6.5
PNG,2015,7.9
PNG,2016,9.601538462
PNG,2017,11.20919659
PNG,2018,11.20919659
PNG,2019,19.97827095
PNG,2020,27.73001017
PNG,2021,32.05416291
PNG,2022,32.05416291
PNG,2023,32.05416291
POL,1989,0
POL,1990,0
POL,1991,0.005229468
POL,1992,0.052127181
POL,1993,0.129961704
POL,1994,0.389098144
POL,1995,0.647752333
POL,1996,1.295200255
POL,1997,2.073465474
POL,1998,4.102272002
POL,1999,5.45644373
POL,2000,7.285428708
POL,2001,9.900669707
POL,2002,21.15
POL,2003,24.87
POL,2004,32.53
POL,2005,38.81
POL,2006,44.58
POL,2007,48.6
POL,2008,53.13
POL,2009,58.97
POL,2010,62.32
POL,2011,61.94999897
POL,2012,62.30999727
POL,2013,62.8492
POL,2014,66.6
POL,2015,67.99698716
POL,2016,73.3007041
POL,2017,75.98536595
POL,2018,77.54173454
POL,2019,80.43590688
POL,2020,83.18488715
POL,2021,85.37490906
POL,2022,86.94113568
POL,2023,86.94113568
PRE,1989,0
PRE,1990,0
PRE,1991,0
PRE,1992,0
PRE,1993,0
PRE,1994,1.26136e-4
PRE,1995,3.7749e-4
PRE,1996,0.004874312
PRE,1997,0.014070831
PRE,1998,0.028882411
PRE,1999,0.0741361
PRE,2000,0.124009809
PRE,2001,0.187167964
PRE,2002,0.361293882
PRE,2003,0.640657078
PRE,2004,0.967062626
PRE,2005,1.687963796
PRE,2006,2.400874707
PRE,2007,3.169282974
PRE,2008,3.409781997
PRE,2009,4.019297296
PRE,2010,5.031602606
PRE,2011,6.081354427
PRE,2012,7.322118298
PRE,2013,8.818103664
PRE,2014,10.90524457
PRE,2015,12.88687256
PRE,2016,15.90768209
PRE,2017,18.82029295
PRE,2018,22.67316169
PRE,2019,26.04746866
PRE,2020,30.37223253
PRE,2021,35.17308292
PRE,2022,35.17308292
PRE,2023,35.17308292
PRI,1989,0
PRI,1990,0
PRI,1991,0
PRI,1992,0
PRI,1993,0
PRI,1994,0.027254662
PRI,1995,0.135102783
PRI,1996,0.268160428
PRI,1997,1.331822159
PRI,1998,2.647646679
PRI,1999,5.265682651
PRI,2000,10.47464821
PRI,2001,15.63003092
PRI,2002,17.54764757
PRI,2003,19.70702566
PRI,2004,22.13073823
PRI,2005,23.40005045
PRI,2006,25.44241821
PRI,2007,27.86
PRI,2008,38
PRI,2009,41.5
PRI,2010,45.3
PRI,2011,48
PRI,2012,68.9999826
PRI,2013,68.99999
PRI,2014,69
PRI,2015,63.46633538
PRI,2016,68.6438072
PRI,2017,68.74077314
PRI,2018,70.85639974
PRI,2019,77.73643937
PRI,2020,77.73643937
PRI,2021,84.78666399
PRI,2022,84.78666399
PRI,2023,84.78666399
PRK,1989,0
PRK,1990,0
PRK,1991,0
PRK,1992,0
PRK,1993,0
PRK,1994,0
PRK,1995,0
PRK,1996,0
PRK,1997,0
PRK,1998,0
PRK,1999,0
PRK,2000,0
PRK,2001,0
PRK,2002,0
PRK,2003,0
PRK,2004,0
PRK,2005,0
PRK,2006,0
PRK,2007,0
PRK,2008,0
PRK,2009,0
PRK,2010,0
PRK,2011,0
PRK,2012,0
PRK,2013,0
PRK,2014,0
PRK,2015,0
PRK,2016,0
PRK,2017,0
PRK,2018,0
PRK,2019,0
PRK,2020,0
PRK,2021,0
PRK,2022,0
PRK,2023,0
PRT,1989,0
PRT,1990,0
PRT,1991,0.10023057
PRT,1992,0.250426501
PRT,1993,0.450161608
PRT,1994,0.718905754
PRT,1995,1.494334529
PRT,1996,2.98087767
PRT,1997,4.953001955
PRT,1998,9.870446442
PRT,1999,14.74233784
PRT,2000,16.43046769
PRT,2001,18.08713656
PRT,2002,19.37
PRT,2003,29.67
PRT,2004,31.78
PRT,2005,34.99
PRT,2006,38.01
PRT,2007,42.09
PRT,2008,44.13
PRT,2009,48.27
PRT,2010,53.3
PRT,2011,55.24999688
PRT,2012,60.33999749
PRT,2013,62.0956
PRT,2014,64.59
PRT,2015,68.63286148
PRT,2016,70.42356709
PRT,2017,73.79121395
PRT,2018,74.66096815
PRT,2019,75.34637794
PRT,2020,78.26166044
PRT,2021,82.30902804
PRT,2022,84.49690644
PRT,2023,84.49690644
PRY,1989,0
PRY,1990,0
PRY,1991,0
PRY,1992,0
PRY,1993,0
PRY,1994,0
PRY,1995,0
PRY,1996,0.020359612
PRY,1997,0.099576719
PRY,1998,0.194904951
PRY,1999,0.38165732
PRY,2000,0.747630712
PRY,2001,1.098793836
PRY,2002,1.794969598
PRY,2003,2.111942082
PRY,2004,3.452438431
PRY,2005,7.907007861
PRY,2006,7.962073884
PRY,2007,11.21
PRY,2008,14.27
PRY,2009,18.9
PRY,2010,19.8
PRY,2011,24.76351588
PRY,2012,29.34
PRY,2013,36.9
PRY,2014,43
PRY,2015,49.71630466
PRY,2016,53.40412748
PRY,2017,61.07575622
PRY,2018,64.99354302
PRY,2019,68.51762842
PRY,2020,73.95751114
PRY,2021,77.01838621
PRY,2022,76.25916611
PRY,2023,76.25916611
PSE,1989,0
PSE,1990,0
PSE,1991,0
PSE,1992,0
PSE,1993,0
PSE,1994,0
PSE,1995,0
PSE,1996,0
PSE,1997,0
PSE,1998,0
PSE,1999,0
PSE,2000,1.111306207
PSE,2001,1.836854839
PSE,2002,3.100092235
PSE,2003,4.130616356
PSE,2004,4.400904826
PSE,2005,16.005
PSE,2006,18.41
PSE,2007,21.176
PSE,2008,24.358
PSE,2009,32.23
PSE,2010,37.4
PSE,2011,41.08
PSE,2012,43.4
PSE,2013,46.6
PSE,2014,53.67
PSE,2015,56.7
PSE,2016,59.9
PSE,2017,63.3
PSE,2018,64.39999371
PSE,2019,70.6225837
PSE,2020,76.01
PSE,2021,81.83
PSE,2022,88.64690554
PSE,2023,88.64690554
PSS,1989,0
PSS,1990,0
PSS,1991,0
PSS,1992,0
PSS,1993,0.002853803
PSS,1994,0.003343497
PSS,1995,0.015256388
PSS,1996,0.132181306
PSS,1997,0.285948065
PSS,1998,0.611475105
PSS,1999,0.869306093
PSS,2000,1.456718361
PSS,2001,1.880467793
PSS,2002,4.001816869
PSS,2003,4.564522787
PSS,2004,5.19942824
PSS,2005,5.630562498
PSS,2006,6.552273362
PSS,2007,7.447219131
PSS,2008,8.731999659
PSS,2009,10.90428097
PSS,2010,12.98458725
PSS,2011,17.64295399
PSS,2012,20.68801932
PSS,2013,21.9648245
PSS,2014,24.6382986
PSS,2015,27.88712358
PSS,2016,31.94289851
PSS,2017,40.5441318
PSS,2018,40.5441318
PSS,2019,55.03010204
PSS,2020,61.16605934
PSS,2021,65.23708553
PSS,2022,65.23708553
PSS,2023,65.23708553
PST,1989,0.268184008
PST,1990,0.268184008
PST,1991,0.433871053
PST,1992,0.686176732
PST,1993,0.974165327
PST,1994,1.96528213
PST,1995,3.708284096
PST,1996,6.801857804
PST,1997,10.65113485
PST,1998,15.87649965
PST,1999,22.89709165
PST,2000,30.53916746
PST,2001,36.63973575
PST,2002,44.68782247
PST,2003,49.78341965
PST,2004,54.97295187
PST,2005,58.5016687
PST,2006,60.43565535
PST,2007,65.67887861
PST,2008,67.66888641
PST,2009,68.88825517
PST,2010,70.9817321
PST,2011,71.39906816
PST,2012,74.20812426
PST,2013,75.69698196
PST,2014,77.36962893
PST,2015,78.67997005
PST,2016,83.18125721
PST,2017,84.41154906
PST,2018,85.97993559
PST,2019,87.46992284
PST,2020,88.62266269
PST,2021,89.28684741
PST,2022,89.28684741
PST,2023,89.28684741
PYF,1989,0
PYF,1990,0
PYF,1991,0
PYF,1992,0
PYF,1993,0
PYF,1994,0
PYF,1995,0
PYF,1996,0.090971944
PYF,1997,0.21438525
PYF,1998,1.316164696
PYF,1999,3.448900232
PYF,2000,6.357063545
PYF,2001,6.251588946
PYF,2002,8.200216486
PYF,2003,14.12429379
PYF,2004,17.88453743
PYF,2005,21.54218547
PYF,2006,25.10796425
PYF,2007,28.59
PYF,2008,33.87
PYF,2009,44.6
PYF,2010,49
PYF,2011,49
PYF,2012,52.87663059
PYF,2013,56.8
PYF,2014,60.68
PYF,2015,64.56020975
PYF,2016,68.44041949
PYF,2017,72.70389531
PYF,2018,72.70389531
PYF,2019,72.70389531
PYF,2020,72.70389531
PYF,2021,72.70389531
PYF,2022,72.70389531
PYF,2023,72.70389531
QAT,1989,0
QAT,1990,0
QAT,1991,0
QAT,1992,0
QAT,1993,0
QAT,1994,0
QAT,1995,0.190209535
QAT,1996,0.930185833
QAT,1997,3.083749186
QAT,1998,3.52002985
