iso1,iso2,common_official_language,common_spoken_language,linguistic_proximity
TWN,JPN,0,0,0
TWN,JOR,0,0,0
TWN,KAZ,0,0,0
TWN,KEN,0,0,0
TWN,KIR,0,0,0
TWN,KWT,0,0,0
TWN,KGZ,0,0,0
TWN,LAO,0,0,0
TWN,LVA,0,0,0
TWN,LBN,0,0,0
TWN,LBR,0,0,0
TWN,LBY,0,0,0
TWN,LTU,0,0,0
TWN,MDG,0,0,0
TWN,MWI,0,0,0
TWN,MYS,0,0.2547999918460846,0
TWN,MLI,0,0,0
TWN,MLT,0,0,0
TWN,MHL,0,0,0
TWN,MRT,0,0,0
TWN,MUS,0,0,0
TWN,MEX,0,0,0
TWN,FSM,0,0,0
TWN,MSR,0,0,0
TWN,MAR,0,0,0
TWN,MOZ,0,0,0
TWN,NRU,0,0,0
TWN,NPL,0,0,0
TWN,NLD,0,0,0
TWN,ANT,0,0,0
TWN,NCL,0,0,0
TWN,NZL,0,0,0
TWN,NIC,0,0,0
TWN,NER,0,0,0
TWN,NGA,0,0,0
TWN,NIU,0,0,0
TWN,NFK,0,0,0
TWN,MNP,0,0.22540001571178436,0
TWN,NOR,0,0,0
TWN,OMN,0,0,0
TWN,PAK,0,0,0
TWN,PLW,0,0.058800000697374344,0
TWN,PAN,0,0,0
TWN,PNG,0,0,0
TWN,PRY,0,0,0
TWN,PER,0,0,0
TWN,PHL,0,0,0
TWN,PCN,0,0,0
TWN,POL,0,0,0
TWN,PRT,0,0,0
TWN,QAT,0,0,0
TWN,KOR,0,0,0
TWN,MDA,0,0,0
TWN,ROU,0,0,0
TWN,RUS,0,0,0
TWN,RWA,0,0,0
TWN,SHN,0,0,0
TWN,KNA,0,0,0
TWN,LCA,0,0,0
TWN,SPM,0,0,0
TWN,VCT,0,0,0
TWN,STP,0,0,0
TWN,SAU,0,0,0
TWN,SEN,0,0,0
TWN,SYC,0,0,0
TWN,SLE,0,0,0
TWN,SGP,1,0.7251999974250793,0
TWN,SVK,0,0,0
TWN,SVN,0,0,0
TWN,SLB,0,0,0
TWN,SOM,0,0,0
TWN,ZAF,0,0,0
TWN,ESP,0,0,0
TWN,LKA,0,0,0
TWN,SDN,0,0,0
TWN,SUR,0,0,0
TWN,SWE,0,0,0
TWN,CHE,0,0,0
TWN,SYR,0,0,0
TWN,TJK,0,0,0
TWN,THA,0,0.009800000116229057,0
TWN,MKD,0,0,0
TWN,TGO,0,0,0
TWN,TON,0,0,0
TWN,TTO,0,0,0
TWN,TUN,0,0,0
TWN,TUR,0,0,0
TWN,TKM,0,0,0
TWN,TCA,0,0,0
TWN,TUV,0,0,0
TWN,UGA,0,0,0
TWN,UKR,0,0,0
TWN,ARE,0,0,0
TWN,GBR,0,0,0
TWN,TZA,0,0,0
TWN,USA,0,0,0
TWN,URY,0,0,0
TWN,UZB,0,0,0
TWN,VUT,0,0,0
TWN,VEN,0,0,0
TWN,VNM,0,0,0
TWN,YEM,0,0,0
TWN,ZMB,0,0,0
TWN,ZWE,0,0,0
TJK,AFG,0,0.40918001532554626,0.375
TJK,ALB,0,0,0.25
TJK,DZA,0,0,0
TJK,AND,0,0,0.25
TJK,AGO,0,0,0.25
TJK,AIA,0,0,0.25
TJK,ATG,0,0,0.25
TJK,ARG,0,0,0.25
TJK,ARM,0,0.04500000178813934,0.25
TJK,ABW,0,0,0.25
TJK,AUS,0,0,0.25
TJK,AUT,0,0.009999999776482582,0.25
TJK,AZE,0,0.029999999329447746,0
TJK,BHS,0,0,0.25
TJK,BHR,0,0.04800000041723251,0
TJK,BGD,0,0,0.5
TJK,BRB,0,0,0.25
TJK,BLR,1,0.47999998927116394,0.25
TJK,BLX,0,0,0.25
TJK,BLZ,0,0,0.25
TJK,BEN,0,0,0
TJK,BMU,0,0,0.25
TJK,BTN,0,0,0.22499999403953552
TJK,BOL,0,0,0.13500000536441803
TJK,BIH,0,0.019999999552965164,0.25
TJK,BRA,0,0,0.25
TJK,VGB,0,0,0.25
TJK,BRN,0,0,0
TJK,BGR,0,0.17499999701976776,0.25
TJK,BFA,0,0,0
TJK,BDI,0,0,0
TJK,KHM,0,0,0
TJK,CMR,0,0,0
TJK,CAN,0,0,0.25
TJK,CPV,0,0,0.25
TJK,CYM,0,0,0.25
TJK,CAF,0,0,0
TJK,TCD,0,0,0
TJK,CHL,0,0,0.25
TJK,CHN,0,0,0
TJK,HKG,0,0,0
TJK,COL,0,0,0.25
TJK,COM,0,0,0
TJK,COG,0,0,0
TJK,COK,0,0,0
TJK,CRI,0,0,0.25
TJK,HRV,0,0.019999999552965164,0.25
TJK,CUB,0,0,0.25
TJK,CYP,0,0.009999999776482582,0.19750000536441803
TJK,CZE,0,0.10000000149011612,0.25
TJK,CIV,0,0,0
TJK,COD,0,0,0
TJK,DNK,0,0.004999999888241291,0.25
TJK,DJI,0,0,0
TJK,DMA,0,0,0.25
TJK,DOM,0,0,0.25
TJK,ECU,0,0,0.25
TJK,EGY,0,0,0
TJK,SLV,0,0,0.25
TJK,ERI,0,0,0
TJK,EST,0,0.41499999165534973,0.042500000447034836
TJK,FLK,0,0,0.25
TJK,FJI,0,0,0.25
TJK,FIN,0,0.009999999776482582,0
TJK,FRA,0,0,0.25
TJK,GAB,0,0,0
TJK,GMB,0,0,0
TJK,GEO,0,0.04500000178813934,0
TJK,DEU,0,0.054999999701976776,0.25
TJK,GHA,0,0,0
TJK,GIB,0,0,0.25
TJK,GRC,0,0.014999999664723873,0.25
TJK,GRL,0,0,0.25
TJK,GRD,0,0,0.25
TJK,GTM,0,0,0.25
TJK,GIN,0,0,0
TJK,GNB,0,0,0
TJK,GUY,0,0,0.25
TJK,HTI,0,0,0.25
TJK,HND,0,0,0.25
TJK,HUN,0,0.03999999910593033,0
TJK,ISL,0,0,0.25
TJK,IND,0,0,0
TJK,IDN,0,0,0
TJK,IRN,0,0.5199999809265137,0
TJK,IRQ,0,0.00800000037997961,0
TJK,IRL,0,0.004999999888241291,0.25
TJK,ISR,0,0.05000000074505806,0.032499998807907104
TJK,ITA,0,0,0.25
TJK,JAM,0,0,0.25
TJK,JPN,0,0,0
TJK,JOR,0,0,0
TJK,KAZ,1,0.47678500413894653,0.10249999910593033
TJK,KEN,0,0,0
TJK,KIR,0,0,0
TJK,KWT,0,0,0
TJK,KGZ,1,0.48749497532844543,0.06750000268220901
TJK,LAO,0,0,0
TJK,LVA,0,0.47999998927116394,0.25
TJK,LBN,0,0,0
TJK,LBR,0,0,0
TJK,LBY,0,0,0
TJK,LTU,0,0.4350000023841858,0.25
TJK,MDG,0,0,0
TJK,MWI,0,0,0
TJK,MYS,0,0,0
TJK,MLI,0,0,0
TJK,MLT,0,0,0
TJK,MHL,0,0,0.25
TJK,MRT,0,0,0
TJK,MUS,0,0,0.25
TJK,MEX,0,0,0.25
TJK,FSM,0,0,0
TJK,MSR,0,0,0.25
TJK,MAR,0,0,0
TJK,MOZ,0,0,0
TJK,NRU,0,0,0
TJK,NPL,0,0,0.5
TJK,NLD,0,0,0.25
TJK,ANT,0,0,0.25
TJK,NCL,0,0,0.25
TJK,NZL,0,0,0.25
TJK,NIC,0,0,0.25
TJK,NER,0,0,0
TJK,NGA,0,0,0
TJK,NIU,0,0,0
TJK,NFK,0,0,0.25
TJK,MNP,0,0,0
TJK,NOR,0,0,0.25
TJK,OMN,0,0.00800000037997961,0
TJK,PAK,0,0,0.5
TJK,PLW,0,0,0
TJK,PAN,0,0,0.25
TJK,PNG,0,0,0
TJK,PRY,0,0,0
TJK,PER,0,0,0.25
TJK,PHL,0,0,0
TJK,PCN,0,0,0.25
TJK,POL,0,0.12999999523162842,0.25
TJK,PRT,0,0,0.25
TJK,QAT,0,0.07200000435113907,0
TJK,KOR,0,0,0
TJK,MDA,0,0.11500000208616257,0.25
TJK,ROU,0,0.019999999552965164,0.25
TJK,RUS,1,0.5,0.25
TJK,RWA,0,0,0
TJK,SHN,0,0,0.25
TJK,KNA,0,0,0.25
TJK,LCA,0,0,0.25
TJK,SPM,0,0,0.25
TJK,VCT,0,0,0.25
TJK,STP,0,0,0.25
TJK,SAU,0,0,0
TJK,SEN,0,0,0
TJK,SYC,0,0,0.25
TJK,SLE,0,0,0
TJK,SGP,0,0,0.05999999865889549
TJK,SVK,0,0.15000000596046448,0.25
TJK,SVN,0,0.009999999776482582,0.25
TJK,SLB,0,0,0
TJK,SOM,0,0,0
TJK,ZAF,0,0,0
TJK,ESP,0,0.004999999888241291,0.25
TJK,LKA,0,0,0.45000001788139343
TJK,SDN,0,0,0
TJK,SUR,0,0,0.25
TJK,SWE,0,0.004999999888241291,0.25
TJK,CHE,0,0,0.25
TJK,SYR,0,0,0
TJK,TWN,0,0,0
TJK,THA,0,0,0
TJK,MKD,0,0,0.25
TJK,TGO,0,0,0
TJK,TON,0,0,0
TJK,TTO,0,0,0.25
TJK,TUN,0,0,0
TJK,TUR,0,0.004999999888241291,0
TJK,TKM,0,0.05999999865889549,0
TJK,TCA,0,0,0.25
TJK,TUV,0,0,0
TJK,UGA,0,0,0
TJK,UKR,0,0.41499999165534973,0.25
TJK,ARE,0,0,0
TJK,GBR,0,0.004999999888241291,0.25
TJK,TZA,0,0,0
TJK,USA,0,0,0.25
TJK,URY,0,0,0.25
TJK,UZB,0,0.37852099537849426,0.03999999910593033
TJK,VUT,0,0,0
TJK,VEN,0,0,0.25
TJK,VNM,0,0,0
TJK,YEM,0,0,0
TJK,ZMB,0,0,0
TJK,ZWE,0,0,0
THA,AFG,0,0,0
THA,ALB,0,0,0
THA,DZA,0,0,0
THA,AND,0,0.02199999988079071,0
THA,AGO,0,0,0
THA,AIA,0,0.09200000017881393,0
THA,ATG,0,0.08000000566244125,0
THA,ARG,0,0,0
THA,ARM,0,0,0
THA,ABW,0,0.041999999433755875,0
THA,AUS,0,0.0972708985209465,0
THA,AUT,0,0.057999998331069946,0
THA,AZE,0,0,0
THA,BHS,0,0.08700000494718552,0
THA,BHR,0,0,0
THA,BGD,0,0.0020000000949949026,0
THA,BRB,0,0.0989999994635582,0
THA,BLR,0,0,0
THA,BLX,0,0.05908999964594841,0
THA,BLZ,0,0.0820000022649765,0
THA,BEN,0,0,0
THA,BMU,0,0.09700000286102295,0
THA,BTN,0,0.010999999940395355,0
THA,BOL,0,0,0
THA,BIH,0,0.044999998062849045,0
THA,BRA,0,0,0
THA,VGB,0,0.10000000149011612,0
THA,BRN,0,0.07301679998636246,0
THA,BGR,0,0.023000000044703484,0
THA,BFA,0,0,0
THA,BDI,0,0,0
THA,KHM,0,0,0
THA,CMR,0,0.041999999433755875,0
THA,CAN,0,0.08500000089406967,0
THA,CPV,0,0,0
THA,CYM,0,0.09800000488758087,0
THA,CAF,0,0,0
THA,TCD,0,0,0
THA,CHL,0,0,0
THA,CHN,0,0.009791200049221516,0
THA,HKG,0,0.04515800252556801,0
THA,COL,0,0,0
THA,COM,0,0,0
THA,COG,0,0,0
THA,COK,0,0.020000001415610313,0
THA,CRI,0,0,0
THA,HRV,0,0.049000002443790436,0
THA,CUB,0,0,0
THA,CYP,0,0.07599999755620956,0
THA,CZE,0,0.024000000208616257,0
THA,CIV,0,0,0
THA,COD,0,0,0
THA,DNK,0,0.0860000029206276,0
THA,DJI,0,0,0
THA,DMA,0,0.09400000423192978,0
THA,DOM,0,0,0
THA,ECU,0,0,0
THA,EGY,0,0,0
THA,SLV,0,0,0
THA,ERI,0,0,0
THA,EST,0,0.04600000008940697,0
THA,FLK,0,0.09600000083446503,0
THA,FJI,0,0.020999999716877937,0
THA,FIN,0,0.06300000101327896,0
THA,FRA,0,0.036000002175569534,0
THA,GAB,0,0,0
THA,GMB,0,0.0020000000949949026,0
THA,GEO,0,0,0
THA,DEU,0,0.0560000017285347,0
THA,GHA,0,0.006000000052154064,0
THA,GIB,0,0.09600000083446503,0
THA,GRC,0,0.04800000041723251,0
THA,GRL,0,0,0
THA,GRD,0,0.09100000560283661,0
THA,GTM,0,0,0
THA,GIN,0,0,0
THA,GNB,0,0,0
THA,GUY,0,0.09100000560283661,0
THA,HTI,0,0,0
THA,HND,0,0,0
THA,HUN,0,0.023000000044703484,0
THA,ISL,0,0.08900000154972076,0
THA,IND,0,0.023000000044703484,0
THA,IDN,0,0.02319999970495701,0
THA,IRN,0,0,0
THA,IRQ,0,0,0
THA,IRL,0,0.09800000488758087,0
THA,ISR,0,0.05000000074505806,0
THA,ITA,0,0.028999999165534973,0
THA,JAM,0,0.09800000488758087,0
THA,JPN,0,0.012000000104308128,0
THA,JOR,0,0,0
THA,KAZ,0,0,0
THA,KEN,0,0.007000000216066837,0
THA,KIR,0,0.024000000208616257,0
THA,KWT,0,0,0
THA,KGZ,0,0,0
THA,LAO,0,0,0.75
THA,LVA,0,0.039000000804662704,0
THA,LBN,0,0.02500000037252903,0
THA,LBR,0,0.08299999684095383,0
THA,LBY,0,0,0
THA,LTU,0,0.03200000151991844,0
THA,MDG,0,0,0
THA,MWI,0,0.004000000189989805,0
THA,MYS,0,0.0641462430357933,0
THA,MLI,0,0,0
THA,MLT,0,0.08799999952316284,0
THA,MHL,0,0.09800000488758087,0
THA,MRT,0,0,0
THA,MUS,0,0.01600000075995922,0
THA,MEX,0,0.005000000353902578,0
THA,FSM,0,0.057999998331069946,0
THA,MSR,0,0.06800000369548798,0
THA,MAR,0,0,0
THA,MOZ,0,0,0
THA,NRU,0,0.09700000286102295,0
THA,NPL,0,0,0
THA,NLD,0,0.08700000494718552,0
THA,ANT,0,0.0010000000474974513,0
THA,NCL,0,0,0
THA,NZL,0,0.09800000488758087,0
THA,NIC,0,0,0
THA,NER,0,0,0
THA,NGA,0,0.05299999937415123,0
THA,NIU,0,0.07400000095367432,0
THA,NFK,0,0.07900000363588333,0
THA,MNP,0,0.08510909974575043,0
THA,NOR,0,0.08900000154972076,0
THA,OMN,0,0,0
THA,PAK,0,0.010000000707805157,0
THA,PLW,0,0.09354420751333237,0
THA,PAN,0,0,0
THA,PNG,0,0.05000000074505806,0
THA,PRY,0,0,0
THA,PER,0,0,0
THA,PHL,0,0.055000003427267075,0
THA,PCN,0,0.09200000017881393,0
THA,POL,0,0.028999999165534973,0
THA,PRT,0,0.03200000151991844,0
THA,QAT,0,0,0
THA,KOR,0,0,0
THA,MDA,0,0,0
THA,ROU,0,0.028999999165534973,0
THA,RUS,0,0.005000000353902578,0
THA,RWA,0,0,0
THA,SHN,0,0.0820000022649765,0
THA,KNA,0,0.07800000160932541,0
THA,LCA,0,0.0430000014603138,0
THA,SPM,0,0.003000000026077032,0
THA,VCT,0,0.0949999988079071,0
THA,STP,0,0,0
THA,SAU,0,0,0
THA,SEN,0,0,0
THA,SYC,0,0.03799999877810478,0
THA,SLE,0,0.08399999886751175,0
THA,SGP,0,0.08159060031175613,0
THA,SVK,0,0.03200000151991844,0
THA,SVN,0,0.05700000002980232,0
THA,SLB,0,0.03200000151991844,0
THA,SOM,0,0,0
THA,ZAF,0,0.028999999165534973,0
THA,ESP,0,0.027000000700354576,0
THA,LKA,0,0.010000000707805157,0
THA,SDN,0,0,0
THA,SUR,0,0.08700000494718552,0
THA,SWE,0,0.08900000154972076,0
THA,CHE,0,0.061000000685453415,0
THA,SYR,0,0,0
THA,TWN,0,0.009800000116229057,0
THA,TJK,0,0,0
THA,MKD,0,0,0
THA,TGO,0,0,0
THA,TON,0,0.030000001192092896,0
THA,TTO,0,0.08799999952316284,0
THA,TUN,0,0,0
THA,TUR,0,0.017000000923871994,0
THA,TKM,0,0,0
THA,TCA,0,0.004000000189989805,0
THA,TUV,0,0,0
THA,UGA,0,0.00800000037997961,0
THA,UKR,0,0,0
THA,ARE,0,0,0
THA,GBR,0,0.0989999994635582,0
THA,TZA,0,0.010000000707805157,0
THA,USA,0,0.09600000083446503,0
THA,URY,0,0,0
THA,UZB,0,0,0
THA,VUT,0,0.08399999886751175,0
THA,VEN,0,0,0
THA,VNM,0,0,0
THA,YEM,0,0,0
THA,ZMB,0,0.01600000075995922,0
THA,ZWE,0,0.041999999433755875,0
MKD,AFG,0,0.0011999999405816197,0.25
MKD,ALB,0,0.23749999701976776,0.25
MKD,DZA,0,0,0
MKD,AND,0,0,0.25
MKD,AGO,0,0,0.25
MKD,AIA,0,0,0.25
MKD,ATG,0,0,0.25
MKD,ARG,0,0,0.25
MKD,ARM,0,0.0020000000949949026,0.25
MKD,ABW,0,0,0.25
MKD,AUS,0,0,0.25
MKD,AUT,0,0,0.25
MKD,AZE,0,0.03920000046491623,0
MKD,BHS,0,0,0.25
MKD,BHR,0,0,0
MKD,BGD,0,0,0.25
MKD,BRB,0,0,0.25
MKD,BLR,0,0,0.5
MKD,BLX,0,3.640000068116933e-4,0.25
MKD,BLZ,0,0,0.25
MKD,BEN,0,0,0
MKD,BMU,0,0,0.25
MKD,BTN,0,0,0.11249999701976776
MKD,BOL,0,0,0.13500000536441803
MKD,BIH,0,0.0036000001709908247,0.5
MKD,BRA,0,9.999999747378752e-5,0.25
MKD,VGB,0,0,0.25
MKD,BRN,0,0,0
MKD,BGR,1,0.6713200211524963,0
MKD,BFA,0,0,0
MKD,BDI,0,0,0
MKD,KHM,0,0,0
MKD,CMR,0,0,0
MKD,CAN,0,0,0.25
MKD,CPV,0,0,0.25
MKD,CYM,0,0,0.25
MKD,CAF,0,0,0
MKD,TCD,0,0,0
MKD,CHL,0,0,0.25
MKD,CHN,0,0,0
MKD,HKG,0,0,0
MKD,COL,0,0,0.25
MKD,COM,0,0,0
MKD,COG,0,0,0
MKD,COK,0,0,0
MKD,CRI,0,0,0.25
MKD,HRV,0,9.999999747378752e-5,0.5
MKD,CUB,0,0,0.25
MKD,CYP,0,0.00800000037997961,0.19750000536441803
MKD,CZE,0,0,0.5
MKD,CIV,0,0,0
MKD,COD,0,0,0
MKD,DNK,0,0,0.25
MKD,DJI,0,0,0
MKD,DMA,0,0,0.25
MKD,DOM,0,0,0.25
MKD,ECU,0,0,0.25
MKD,EGY,0,0,0
MKD,SLV,0,0,0.25
MKD,ERI,0,0,0
MKD,EST,0,0,0.08500000089406967
MKD,FLK,0,0,0.25
MKD,FJI,0,0,0.125
MKD,FIN,0,0,0
MKD,FRA,0,0,0.25
MKD,GAB,0,0,0
MKD,GMB,0,0,0
MKD,GEO,0,0.0031999999191612005,0
MKD,DEU,0,8.999200072139502e-4,0.25
MKD,GHA,0,0,0
MKD,GIB,0,0,0.25
MKD,GRC,0,0,0.25
MKD,GRL,0,0,0.25
MKD,GRD,0,0,0.25
MKD,GTM,0,0,0.25
MKD,GIN,0,0,0
MKD,GNB,0,0,0
MKD,GUY,0,0,0.25
MKD,HTI,0,0,0.25
MKD,HND,0,0,0.25
MKD,HUN,0,0,0
MKD,ISL,0,0,0.25
MKD,IND,0,0,0
MKD,IDN,0,0,0
MKD,IRN,0,0.01080000028014183,0.18000000715255737
MKD,IRQ,0,0,0
MKD,IRL,0,0,0.25
MKD,ISR,0,0,0.06499999761581421
MKD,ITA,0,0,0.25
MKD,JAM,0,0,0.25
MKD,JPN,0,0,0
MKD,JOR,0,0,0
MKD,KAZ,0,0,0.20499999821186066
MKD,KEN,0,0,0
MKD,KIR,0,0,0
MKD,KWT,0,0,0
MKD,KGZ,0,0,0.13500000536441803
MKD,LAO,0,0,0
MKD,LVA,0,0,0.3149999976158142
MKD,LBN,0,0,0
MKD,LBR,0,0,0
MKD,LBY,0,0,0
MKD,LTU,0,0,0.25
MKD,MDG,0,0,0
MKD,MWI,0,0,0
MKD,MYS,0,0,0
MKD,MLI,0,0,0
MKD,MLT,0,0,0
MKD,MHL,0,0,0.25
MKD,MRT,0,0,0
MKD,MUS,0,0,0.25
MKD,MEX,0,0,0.25
MKD,FSM,0,0,0
MKD,MSR,0,0,0.25
MKD,MAR,0,0,0
MKD,MOZ,0,0,0
MKD,NRU,0,0,0
MKD,NPL,0,0,0.25
MKD,NLD,0,0,0.25
MKD,ANT,0,0,0.25
MKD,NCL,0,0,0.25
MKD,NZL,0,0,0.25
MKD,NIC,0,0,0.25
MKD,NER,0,0,0
MKD,NGA,0,0,0
MKD,NIU,0,0,0
MKD,NFK,0,0,0.25
MKD,MNP,0,0,0
MKD,NOR,0,0,0.25
MKD,OMN,0,0,0
MKD,PAK,0,0,0.25
MKD,PLW,0,0,0
MKD,PAN,0,0,0.25
MKD,PNG,0,0,0
MKD,PRY,0,0,0
MKD,PER,0,0,0.25
MKD,PHL,0,0,0
MKD,PCN,0,0,0.25
MKD,POL,0,0,0.5
MKD,PRT,0,0,0.25
MKD,QAT,0,0,0
MKD,KOR,0,0,0
MKD,MDA,0,0.06700000166893005,0.25
MKD,ROU,0,0,0.25
MKD,RUS,0,0,0.5
MKD,RWA,0,0,0
MKD,SHN,0,0,0.25
MKD,KNA,0,0,0.25
MKD,LCA,0,0,0.25
MKD,SPM,0,0,0.25
MKD,VCT,0,0,0.25
MKD,STP,0,0,0.25
MKD,SAU,0,0,0
MKD,SEN,0,0,0
MKD,SYC,0,0,0.25
MKD,SLE,0,0,0
MKD,SGP,0,0,0.05999999865889549
MKD,SVK,0,0,0.5
MKD,SVN,0,0,0.5
MKD,SLB,0,0,0
MKD,SOM,0,0,0
MKD,ZAF,0,0,0
MKD,ESP,0,3.9999998989515007e-4,0.25
MKD,LKA,0,0,0.25
MKD,SDN,0,0,0
MKD,SUR,0,0,0.25
MKD,SWE,0,0,0.25
MKD,CHE,0,0,0.25
MKD,SYR,0,0,0
MKD,TWN,0,0,0
MKD,TJK,0,0,0.25
MKD,THA,0,0,0
MKD,TGO,0,0,0
MKD,TON,0,0,0
MKD,TTO,0,0,0.25
MKD,TUN,0,0,0
MKD,TUR,0,0.03959999978542328,0
MKD,TKM,0,0.028800001367926598,0
MKD,TCA,0,0,0.25
MKD,TUV,0,0,0
MKD,UGA,0,0,0
MKD,UKR,0,0,0.5
MKD,ARE,0,0,0
MKD,GBR,0,0,0.25
MKD,TZA,0,0,0
MKD,USA,0,0,0.25
MKD,URY,0,0,0.25
MKD,UZB,0,0,0.07999999821186066
MKD,VUT,0,0,0
MKD,VEN,0,0,0.25
MKD,VNM,0,0,0
MKD,YEM,0,0,0
MKD,ZMB,0,0,0
MKD,ZWE,0,0,0
TGO,AFG,0,0,0
TGO,ALB,0,0,0
TGO,DZA,1,0.18810001015663147,0
TGO,AND,1,0.23760001361370087,0
TGO,AGO,0,0,0
TGO,AIA,0,0,0
TGO,ATG,0,0,0
TGO,ARG,0,0,0
TGO,ARM,0,0,0
TGO,ABW,0,0,0
TGO,AUS,0,0,0
TGO,AUT,0,0.033000003546476364,0
TGO,AZE,0,0,0
TGO,BHS,0,0,0
TGO,BHR,0,0,0
TGO,BGD,0,0,0
TGO,BRB,0,0,0
TGO,BLR,0,0,0
TGO,BLX,1,0.2867700159549713,0
TGO,BLZ,0,0,0
TGO,BEN,1,0.08579999953508377,0
TGO,BMU,0,0,0
TGO,BTN,0,0,0
TGO,BOL,0,0,0
TGO,BIH,0,0,0
TGO,BRA,0,0,0
TGO,VGB,0,0,0
TGO,BRN,0,0,0
TGO,BGR,0,0.02970000170171261,0
TGO,BFA,1,0.016500001773238182,0
TGO,BDI,1,0.026399999856948853,0
TGO,KHM,0,0.0032999999821186066,0
TGO,CMR,1,0.148499995470047,0
TGO,CAN,1,0.11550000309944153,0
TGO,CPV,0,0,0
TGO,CYM,0,0,0
TGO,CAF,1,0.07590000331401825,0
TGO,TCD,1,0.06600000709295273,0
TGO,CHL,0,0,0
TGO,CHN,0,0,0
TGO,HKG,0,0,0
TGO,COL,0,0,0
TGO,COM,1,0.1551000028848648,0
TGO,COG,1,0.1980000138282776,0
TGO,COK,0,0,0
TGO,CRI,0,0,0
TGO,HRV,0,0.013199999928474426,0
TGO,CUB,0,0,0
TGO,CYP,0,0.03959999978542328,0
TGO,CZE,0,0.0032999999821186066,0
TGO,CIV,1,0.23100000619888306,0
TGO,COD,1,0.13200001418590546,0
TGO,DNK,0,0.03959999978542328,0
TGO,DJI,1,0.06600000709295273,0
TGO,DMA,0,0.02970000170171261,0
TGO,DOM,0,0,0
TGO,ECU,0,0,0
TGO,EGY,0,0,0
TGO,SLV,0,0,0
TGO,ERI,0,0,0
TGO,EST,0,0.0032999999821186066,0
TGO,FLK,0,0,0
TGO,FJI,0,0,0
TGO,FIN,0,0.00989999994635582,0
TGO,FRA,1,0.32670000195503235,0
TGO,GAB,1,0.2640000283718109,0
TGO,GMB,0,0,0
TGO,GEO,0,0,0
TGO,DEU,0,0.0495000034570694,0
TGO,GHA,0,0,0
TGO,GIB,0,0,0
TGO,GRC,0,0.026399999856948853,0
TGO,GRL,0,0,0
TGO,GRD,0,0,0
TGO,GTM,0,0,0
TGO,GIN,1,0.2046000063419342,0
TGO,GNB,0,0,0
TGO,GUY,0,0,0
TGO,HTI,1,0.2640000283718109,0
TGO,HND,0,0,0
TGO,HUN,0,0,0
TGO,ISL,0,0,0
TGO,IND,0,0,0
TGO,IDN,0,0,0
TGO,IRN,0,0,0
TGO,IRQ,0,0,0
TGO,IRL,0,0.06600000709295273,0
TGO,ISR,0,0,0
TGO,ITA,0,0.04620000347495079,0
TGO,JAM,0,0,0
TGO,JPN,0,0,0
TGO,JOR,0,0,0
TGO,KAZ,0,0,0
TGO,KEN,0,0,0
TGO,KIR,0,0,0
TGO,KWT,0,0,0
TGO,KGZ,0,0,0
TGO,LAO,0,0.0032999999821186066,0
TGO,LVA,0,0.0032999999821186066,0
TGO,LBN,1,0.21449999511241913,0
TGO,LBR,0,0,0
TGO,LBY,0,0,0
TGO,LTU,0,0.006599999964237213,0
TGO,MDG,1,0.06600000709295273,0
TGO,MWI,0,0,0
TGO,MYS,0,0,0
TGO,MLI,1,0.052799999713897705,0
TGO,MLT,0,0.05610000342130661,0
TGO,MHL,0,0,0
TGO,MRT,0,0,0
TGO,MUS,1,0.24090000987052917,0
TGO,MEX,0,0,0
TGO,FSM,0,0,0
TGO,MSR,0,0,0
TGO,MAR,1,0.10890001058578491,0
TGO,MOZ,0,0,0
TGO,NRU,0,0,0
TGO,NPL,0,0,0
TGO,NLD,0,0.09570000320672989,0
TGO,ANT,0,0,0
TGO,NCL,1,0.32010000944137573,0
TGO,NZL,0,0,0
TGO,NIC,0,0,0
TGO,NER,1,0.02970000170171261,0
TGO,NGA,0,0,0
TGO,NIU,0,0,0
TGO,NFK,0,0,0
TGO,MNP,0,0,0
TGO,NOR,0,0,0
TGO,OMN,0,0,0
TGO,PAK,0,0,0
TGO,PLW,0,0,0
TGO,PAN,0,0,0
TGO,PNG,0,0,0
TGO,PRY,0,0,0
TGO,PER,0,0,0
TGO,PHL,0,0,0
TGO,PCN,0,0,0
TGO,POL,0,0.00989999994635582,0
TGO,PRT,0,0.07919999957084656,0
TGO,QAT,0,0,0
TGO,KOR,0,0,0
TGO,MDA,0,0,0
TGO,ROU,0,0.07919999957084656,0
TGO,RUS,0,0,0
TGO,RWA,1,0.02970000170171261,0
TGO,SHN,0,0,0
TGO,KNA,0,0,0
TGO,LCA,0,0.006599999964237213,0
TGO,SPM,1,0.33000001311302185,0
TGO,VCT,0,0,0
TGO,STP,1,0.21449999511241913,0
TGO,SAU,0,0,0
TGO,SEN,1,0.1023000031709671,0
TGO,SYC,1,0.1980000138282776,0
TGO,SLE,0,0,0
TGO,SGP,0,0,0
TGO,SVK,0,0.006599999964237213,0
TGO,SVN,0,0.013199999928474426,0
TGO,SLB,0,0,0
TGO,SOM,0,0,0
TGO,ZAF,0,0,0
TGO,ESP,0,0.03959999978542328,0
TGO,LKA,0,0,0
TGO,SDN,0,0,0
TGO,SUR,0,0,0
TGO,SWE,0,0.03629999980330467,0
TGO,CHE,1,0.15839999914169312,0
TGO,SYR,0,0,0
TGO,TWN,0,0,0
TGO,TJK,0,0,0
TGO,THA,0,0,0
TGO,MKD,0,0,0
