iso3,year,net_migration,conflict_deaths,gdp,gdp_growth,internet_usage,liberal_dem,disaster_deaths_per_100k,pop_growth,population,sanctioned,unemployment_youth
GUM,1964,-429,NA,NA,NA,NA,NA,NA,NA,78621,NA,NA
GUM,1965,-429,NA,NA,NA,NA,NA,NA,NA,80255,NA,NA
GUM,1966,-590,NA,NA,NA,NA,NA,NA,NA,81879,NA,NA
GUM,1967,-560,NA,NA,NA,NA,NA,NA,NA,83480,NA,NA
GUM,1968,-620,NA,NA,NA,NA,NA,NA,NA,85046,NA,NA
GUM,1969,-919,NA,NA,NA,NA,NA,NA,NA,86534,NA,NA
GUM,1970,-304,NA,NA,NA,NA,NA,NA,NA,88300,NA,NA
GUM,1971,-109,NA,NA,NA,NA,NA,NA,NA,90505,NA,NA
GUM,1972,-128,NA,NA,NA,NA,NA,NA,NA,92815,NA,NA
GUM,1973,-227,NA,NA,NA,NA,NA,NA,NA,95100,NA,NA
GUM,1974,-368,NA,NA,NA,NA,NA,NA,NA,97329,NA,NA
GUM,1975,-592,NA,NA,NA,NA,NA,NA,NA,99478,NA,NA
GUM,1976,-658,NA,NA,NA,NA,NA,NA,NA,101590,NA,NA
GUM,1977,-712,NA,NA,NA,NA,NA,NA,NA,103676,NA,NA
GUM,1978,-606,NA,NA,NA,NA,NA,NA,NA,105710,NA,NA
GUM,1979,-536,NA,NA,NA,NA,NA,NA,NA,107790,NA,NA
GUM,1980,135,NA,NA,NA,NA,NA,NA,NA,110286,NA,NA
GUM,1981,328,NA,NA,NA,NA,NA,NA,NA,113221,NA,NA
GUM,1982,281,NA,NA,NA,NA,NA,NA,NA,116189,NA,NA
GUM,1983,-9,NA,NA,NA,NA,NA,NA,NA,119067,NA,NA
GUM,1984,70,NA,NA,NA,NA,NA,NA,NA,121885,NA,NA
GUM,1985,-114,NA,NA,NA,NA,NA,NA,NA,124675,NA,NA
GUM,1986,-223,NA,NA,NA,NA,NA,NA,NA,127462,NA,NA
GUM,1987,-213,NA,NA,NA,NA,NA,NA,NA,130259,NA,NA
GUM,1988,-165,NA,NA,NA,NA,NA,NA,NA,133079,NA,NA
GUM,1989,-537,NA,NA,NA,0,NA,NA,NA,135759,0,NA
GUM,1990,-570,NA,NA,NA,0,NA,NA,1.827641357,138263,0,NA
GUM,1991,-585,NA,NA,NA,0,NA,NA,1.774944268,140739,0,7.568
GUM,1992,-652,NA,NA,NA,0,NA,0.69839716,1.714657805,143173,0,8.398
GUM,1993,-728,NA,NA,NA,0,NA,0,1.64041446,145541,0,12.236
GUM,1994,-779,NA,NA,NA,0.34845391,NA,NA,1.569306604,147843,0,17.096
GUM,1995,-829,NA,NA,NA,0.659530909,NA,NA,1.511086459,150094,0,18.002
GUM,1996,-957,NA,NA,NA,1.356106888,NA,NA,1.433438908,152261,0,19.095
GUM,1997,-1030,NA,NA,NA,2.344571647,NA,0,1.349701334,154330,0,22.501
GUM,1998,-1096,NA,NA,NA,4.50128419,NA,NA,1.304868734,156357,0,18.157
GUM,1999,-1039,NA,NA,NA,8.497176323,NA,NA,1.295005898,158395,0,32.968
GUM,2000,-1566,NA,NA,NA,16.11312704,NA,NA,1.125621224,160188,0,36.519
GUM,2001,-1898,NA,NA,NA,25.38022753,NA,NA,0.830561297,161524,0,31.526
GUM,2002,-1754,NA,3394000000,NA,31.19229426,NA,0.61507803,0.641188051,162563,0,27.075
GUM,2003,-2044,NA,3569000000,0.879314134974734,33.71668179,NA,NA,0.504376,163385,0,22.856
GUM,2004,-2368,NA,3869000000,6.49378949662236,36.16178784,NA,0.60967433,0.378143882,164004,0,18.157
GUM,2005,-2333,NA,4213000000,3.64231634949867,38.55987756,NA,NA,0.259412996,164430,0,16.28
GUM,2006,-2669,NA,4238000000,-3.65251727541954,43.851443,NA,NA,0.14888868,164675,0,17.025
GUM,2007,-2874,NA,4397000000,0.717213114754102,46.15047362,NA,NA,0.053424318,164763,0,19.777
GUM,2008,-2933,NA,4658000000,2.03458799593082,48.41870215,NA,NA,-0.023066091,164725,0,21.022
GUM,2009,-2933,NA,4828000000,0.438683948155543,50.64202838,NA,NA,-0.088064262,164580,0,22.012
GUM,2010,-1850,NA,4949000000,2.26325193567601,54.04,NA,NA,0.197277634,164905,0,19.502
GUM,2011,-1852,NA,4984000000,0.0776548243059523,57.7,NA,NA,0.450154139,165649,0,31.987
GUM,2012,-1850,NA,5265000000,2.13385063045585,61.53415931,NA,NA,0.447535841,166392,0,28.592
GUM,2013,-1852,NA,5399000000,1.69040835707501,65.4,NA,NA,0.397066313,167054,0,26.996
GUM,2014,-1852,NA,5610000000,1.79305192379529,69.27,NA,NA,0.292292129,167543,0,17.908
GUM,2015,-1852,NA,5799000000,0.825688073394488,73.13999995,NA,NA,0.259298371,167978,0,16.273
GUM,2016,-1852,NA,5901000000,0.18198362147406,77.00999989,NA,NA,0.218836685,168346,0,12.743
GUM,2017,-1852,NA,6013000000,0.890099909173486,80.50546556,NA,NA,0.154324682,168606,0,12.808
GUM,2018,-1850,NA,6051000000,-0.828231904933389,80.50546556,NA,NA,0.042693991,168678,0,12.882
GUM,2019,-1852,NA,6355000000,2.52360203340596,80.50546556,NA,NA,-0.032018785,168624,0,12.851
GUM,2020,-244,NA,5916000000,-10.5188595714539,80.50546556,NA,NA,0.359326133,169231,0,14.812
GUM,2021,-244,NA,NA,2.0581832574708,80.50546556,NA,NA,NA,170534,NA,NA
GUM,2022,-500,NA,NA,5.09986426216793,80.50546556,NA,NA,NA,171774,NA,NA
GUM,2023,-500,NA,NA,NA,80.50546556,NA,1.1563166,NA,172952,NA,NA
GUY,1960,-1349,NA,NA,NA,NA,NA,NA,NA,571990,NA,NA
GUY,1961,-2025,NA,NA,NA,NA,NA,NA,NA,588597,NA,NA
GUY,1962,-2661,NA,NA,NA,NA,NA,NA,NA,604833,NA,NA
GUY,1963,-3273,NA,NA,NA,NA,NA,NA,NA,620703,NA,NA
GUY,1964,-4288,NA,NA,NA,NA,NA,NA,NA,635957,NA,NA
GUY,1965,-5611,NA,NA,NA,NA,NA,NA,NA,650207,NA,NA
GUY,1966,-6961,NA,NA,NA,NA,NA,NA,NA,663241,NA,NA
GUY,1967,-8101,NA,NA,NA,NA,NA,NA,NA,675064,NA,NA
GUY,1968,-8856,NA,NA,NA,NA,NA,NA,NA,685887,NA,NA
GUY,1969,-9523,NA,NA,NA,NA,NA,NA,NA,695919,NA,NA
GUY,1970,-10098,NA,NA,NA,NA,NA,NA,NA,705261,NA,NA
GUY,1971,-10552,NA,NA,NA,NA,NA,NA,NA,713904,NA,NA
GUY,1972,-10817,NA,NA,NA,NA,NA,NA,NA,721994,NA,NA
GUY,1973,-10842,NA,NA,NA,NA,NA,NA,NA,729865,NA,NA
GUY,1974,-10579,NA,NA,NA,NA,NA,NA,NA,737701,NA,NA
GUY,1975,-10226,NA,NA,NA,NA,NA,NA,NA,745590,NA,NA
GUY,1976,-10017,NA,NA,NA,NA,NA,NA,NA,753553,NA,NA
GUY,1977,-10183,NA,NA,NA,NA,NA,NA,NA,761378,NA,NA
GUY,1978,-10994,NA,NA,NA,NA,NA,NA,NA,768609,NA,NA
GUY,1979,-12767,NA,NA,NA,NA,NA,NA,NA,774482,NA,NA
GUY,1980,-15059,NA,NA,NA,NA,NA,NA,NA,778176,NA,NA
GUY,1981,-17221,NA,NA,NA,NA,NA,NA,NA,779686,NA,NA
GUY,1982,-18622,NA,NA,NA,NA,NA,NA,NA,779639,NA,NA
GUY,1983,-19772,NA,NA,NA,NA,NA,NA,NA,778372,NA,NA
GUY,1984,-20640,NA,NA,NA,NA,NA,NA,NA,776007,NA,NA
GUY,1985,-21225,NA,NA,NA,NA,NA,NA,NA,772671,NA,NA
GUY,1986,-21608,NA,NA,NA,NA,NA,NA,NA,768508,NA,NA
GUY,1987,-21822,NA,NA,NA,NA,NA,NA,NA,763706,NA,NA
GUY,1988,-21910,NA,NA,NA,NA,NA,NA,NA,758450,NA,NA
GUY,1989,-21784,NA,NA,NA,0,NA,0,NA,752897,1,NA
GUY,1990,-21639,NA,396582263.3,-3.06748466406728,0,0.22,NA,-0.770797136,747116,1,NA
GUY,1991,-15526,NA,348533094.8,6.05786618530573,0,0.218,NA,-0.405040213,744096,1,27.528
GUY,1992,-13467,NA,373573141.5,7.75788577607526,0,0.264,NA,0.121147504,744998,1,27.672
GUY,1993,-13075,NA,454101382.5,8.17510549304023,0,0.306,NA,0.293663137,747189,1,27.002
GUY,1994,-13197,NA,540874934.2,8.53242316667276,0,0.309,NA,0.314952473,749546,1,26.482
GUY,1995,-13242,NA,621626785.9,5.03144655812085,0,0.309,NA,0.285498467,751689,1,26.158
GUY,1996,-13275,NA,705406001.4,7.95551754125103,0.065854115,0.309,0,0.250056599,753571,1,25.756
GUY,1997,-13282,NA,749138009.6,6.18066561019938,0.131828033,0.313,0,0.217393983,755211,1,25.433
GUY,1998,-13251,NA,717530683.2,-1.67910449189729,0.26408811,0.353,0,0.196572871,756697,1,25.257
GUY,1999,-13212,NA,694754988.3,2.96015180311224,0.4,0.352,NA,0.173894602,758014,1,25.023
GUY,2000,-13176,NA,712667896.7,-1.36380390261873,0.6,0.348,NA,0.136711369,759051,1,24.863
GUY,2001,-13060,NA,712167450.2,2.2795216592191,1,0.359,NA,0.099811709,759809,1,24.329
GUY,2002,-12758,NA,726131434.7,1.13262696199476,1.5,0.367,NA,0.067625709,760323,1,23.957
GUY,2003,-12523,NA,743063950.3,-0.632225388266377,2.4,0.381,NA,0.03142907,760562,1,23.329
GUY,2004,-12657,NA,787814379.2,1.56335211034042,3.7,0.381,NA,-0.018146124,760424,1,22.72
GUY,2005,-13000,NA,824880550.3,-1.95095759501714,5.7,0.381,4.475374,-0.094070723,759709,1,22.155
GUY,2006,-13328,NA,2379817991,5.12960934773,8.9,0.376,0,-0.176802788,758367,1,21.318
GUY,2007,-13629,NA,2730971595,7.19123624057457,13.8,0.377,NA,-0.243714507,756521,1,21.563
GUY,2008,-13886,NA,3025187433,1.75522349592019,18.2,0.375,0,-0.313900505,754150,1,21.841
GUY,2009,-14130,NA,3165663153,3.61150847218585,23.9,0.376,NA,-0.38421525,751258,1,22.249
GUY,2010,-14327,NA,3432912517,4.13844160137342,29.9,0.374,0,-0.443706996,747932,1,22.699
GUY,2011,-14512,NA,3691384318,5.19625156051602,30,0.376,NA,-0.496193791,744230,1,22.972
GUY,2012,-7152,NA,4063088536,5.27633062046809,30.5,0.381,NA,-0.035479198000000003,743966,1,23.307
GUY,2013,-6912,NA,4167800929,3.65338433338232,31,0.393,NA,0.463194126,747420,1,23.716
GUY,2014,-6715,NA,4127660152,1.68649445019584,32,0.398,NA,0.493149308,751115,1,24.242
GUY,2015,-6524,NA,4279840194,0.687404590619494,34,0.454,0,0.520003881,755031,1,24.832
GUY,2016,-6311,NA,4482697337,3.80745626378814,35.66,0.466,NA,0.535758732,759087,1,25.321
GUY,2017,-6110,NA,4748174334,3.73449154571284,37.32583679,0.468,0,0.547185665,763252,1,25.789
GUY,2018,30080,NA,4787636998,4.44091288475967,37.32583679,0.459,NA,2.875002859,785514,1,26.157
GUY,2019,-24678,NA,5173760192,5.35284003535665,78.63994332,0.443,NA,1.671348097,798753,1,27.016
GUY,2020,802,NA,5471256595,43.479651716849,81.8019792,0.401,NA,-0.194366444,797202,1,31.338
GUY,2021,-4316,NA,NA,20.0075297334354,84.79357266,NA,0,NA,804567,NA,NA
GUY,2022,-3900,NA,NA,63.439864366504104,84.79357266,NA,0,NA,808726,NA,NA
GUY,2023,-3900,NA,NA,33.0168829873529,84.79357266,NA,NA,NA,813834,NA,NA
HKG,1960,39211,NA,NA,NA,NA,NA,NA,NA,3114671,NA,NA
HKG,1961,11451,NA,NA,NA,NA,NA,NA,NA,3168100,NA,NA
HKG,1962,4065,NA,NA,NA,NA,NA,NA,NA,3305200,NA,NA
HKG,1963,4212,NA,NA,NA,NA,NA,NA,NA,3420900,NA,NA
HKG,1964,4525,NA,NA,NA,NA,NA,NA,NA,3504600,NA,NA
HKG,1965,3559,NA,NA,NA,NA,NA,NA,NA,3597900,NA,NA
HKG,1966,7379,NA,NA,NA,NA,NA,NA,NA,3629900,NA,NA
HKG,1967,10145,NA,NA,NA,NA,NA,NA,NA,3722800,NA,NA
HKG,1968,8462,NA,NA,NA,NA,NA,NA,NA,3802700,NA,NA
HKG,1969,390,NA,NA,NA,NA,NA,NA,NA,3863900,NA,NA
HKG,1970,-3703,NA,NA,NA,NA,NA,NA,NA,3959000,NA,NA
HKG,1971,35798,NA,NA,NA,NA,NA,NA,NA,4045300,NA,NA
HKG,1972,46445,NA,NA,NA,NA,NA,NA,NA,4123600,NA,NA
HKG,1973,45851,NA,NA,NA,NA,NA,NA,NA,4241600,NA,NA
HKG,1974,46106,NA,NA,NA,NA,NA,NA,NA,4377800,NA,NA
HKG,1975,48467,NA,NA,NA,NA,NA,NA,NA,4461600,NA,NA
HKG,1976,48166,NA,NA,NA,NA,NA,NA,NA,4518000,NA,NA
HKG,1977,45600,NA,NA,NA,NA,NA,NA,NA,4583700,NA,NA
HKG,1978,43422,NA,NA,NA,NA,NA,NA,NA,4667500,NA,NA
HKG,1979,53981,NA,NA,NA,NA,NA,NA,NA,4929700,NA,NA
HKG,1980,53964,NA,NA,NA,NA,NA,NA,NA,5063100,NA,NA
HKG,1981,31486,NA,NA,NA,NA,NA,NA,NA,5183400,NA,NA
HKG,1982,26223,NA,NA,NA,NA,NA,NA,NA,5264500,NA,NA
HKG,1983,26102,NA,NA,NA,NA,NA,NA,NA,5345100,NA,NA
HKG,1984,26853,NA,NA,NA,NA,NA,NA,NA,5397900,NA,NA
HKG,1985,26327,NA,NA,NA,NA,NA,NA,NA,5456200,NA,NA
HKG,1986,38734,NA,NA,NA,NA,NA,NA,NA,5524600,NA,NA
HKG,1987,42155,NA,NA,NA,NA,NA,NA,NA,5580500,NA,NA
HKG,1988,39031,NA,NA,NA,NA,NA,NA,NA,5627600,NA,NA
HKG,1989,42354,NA,NA,NA,0,NA,0.208597306,NA,5686200,0,NA
HKG,1990,42265,NA,76928784621,3.83051898239977,0,0.252,NA,0.32131503300000003,5704500,0,NA
HKG,1991,41059,NA,88959997900,5.70192552058779,0.120955444,0.275,0.37140498,0.829228336,5752000,0,4.148
HKG,1992,37125,NA,104273000000,6.23487245490786,0.849527883,0.317,0.116517332,0.839650031,5800500,0,4.268
HKG,1993,34299,NA,120354000000,6.20119689342802,1.334568031,0.317,0.131367011,1.717770734,5901000,0,4.446
HKG,1994,31030,NA,135812000000,6.03612660552348,2.784198266,0.317,0.016210847,2.252030431,6035400,0,4.315
HKG,1995,30241,NA,144652000000,2.37374446758851,3.218635643,0.32,NA,1.980132777,6156100,0,6.841
HKG,1996,70506,NA,159718000000,4.2585721708771,4.748838672,0.32,NA,4.438607795,6435500,0,6.624
HKG,1997,78095,NA,177353000000,5.09974443529021,10.51875705,0.322,1.257520849,0.832512855,6489300,0,5.183
HKG,1998,74928,NA,168885000000,-5.88268986903378,14.54597958,0.324,NA,0.834808807,6543700,0,10.453
HKG,1999,68094,NA,165768000000,2.50670497406466,21.23068197,0.323,0.030111598,0.955125814,6606500,0,13.967
HKG,2000,60719,NA,171669000000,7.6634406887425,27.82776068,0.323,NA,0.881594076,6665000,0,11.065
HKG,2001,32287,NA,169404000000,0.560798480599047,38.67140323,0.323,NA,0.736962668,6714300,0,11.217
HKG,2002,21654,NA,166349000000,1.65668988489507,43.08238303,0.323,NA,0.442846827,6744100,0,14.84
HKG,2003,18790,NA,161386000000,3.05628210676853,52.20004335,0.323,0.058084972,-0.197404126,6730800,0,14.863
HKG,2004,10103,NA,169100000000,8.70009786879737,56.39988039,0.323,NA,0.779918562,6783500,0,12.09
HKG,2005,75,NA,181569000000,7.38812739367063,56.9,0.322,0,0.436871406,6813200,0,10.684
HKG,2006,12583,NA,193535000000,7.03265900519784,60.8,0.322,NA,0.642270483,6857100,0,10.399
HKG,2007,31280,NA,211597000000,6.4648144548709,64.8,0.321,NA,0.859633272,6916300,0,8.993
HKG,2008,26820,NA,219279000000,2.12798181467106,66.7,0.321,0.028366087,0.598238787,6957800,0,8.538
HKG,2009,20910,NA,214048000000,-2.45908947336588,69.4,0.323,0,0.215353334,6972800,0,12.522
HKG,2010,10584,NA,228639000000,6.76766257042567,72,0.322,0.014020453,0.734446396,7024200,0,12.135
HKG,2011,25348,NA,248514000000,4.81471379564613,72.2,0.322,NA,0.672543292,7071600,0,9.295
HKG,2012,36188,NA,262629000000,1.70031366284486,72.9,0.318,NA,1.103957997,7150100,0,9.256
HKG,2013,24760,NA,275697000000,3.10154169020906,74.2,0.312,NA,0.401982536,7178900,0,9.472
HKG,2014,22372,NA,291460000000,2.76237449357055,79.86627043,0.31,NA,0.702370951,7229500,0,9.229
HKG,2015,13061,NA,309386000000,2.38783888125143,84.94835296,0.301,NA,0.851197911,7291300,0,10.46
HKG,2016,0,NA,320860000000,2.17541170539882,87.47941467,0.293,NA,0.619366345,7336600,0,9.758
HKG,2017,0,NA,341273000000,3.79609070564942,89.41594465,0.287,0,0.768513878,7393200,0,8.552
HKG,2018,0,NA,361731000000,2.84691154561109,90.50739533,0.277,0,0.800230597,7452600,0,8.746
HKG,2019,0,NA,363075000000,-1.67242651924354,91.74340039,0.266,NA,0.739283471,7507900,0,8.53
HKG,2020,0,NA,344943000000,-6.54477867707153,92.41313602,0.208,NA,-0.358932662,7481000,0,15.531
HKG,2021,0,NA,NA,6.454396778722,93.08715788,NA,0.026685951,NA,7413100,NA,NA
HKG,2022,19999,NA,NA,-3.68075292201146,95.61357052,NA,NA,NA,7346100,NA,NA
HKG,2023,19999,NA,NA,3.21505497011667,95.61357052,NA,0,NA,7536100,NA,NA
HND,1960,-4090,NA,NA,NA,NA,NA,NA,NA,2078617,NA,NA
HND,1961,-4842,NA,NA,NA,NA,NA,NA,NA,2139928,NA,NA
HND,1962,-5519,NA,NA,NA,NA,NA,NA,NA,2202854,NA,NA
HND,1963,-6063,NA,NA,NA,NA,NA,NA,NA,2267708,NA,NA
HND,1964,-6618,NA,NA,NA,NA,NA,NA,NA,2334492,NA,NA
HND,1965,-7160,NA,NA,NA,NA,NA,NA,NA,2403465,NA,NA
HND,1966,-7649,NA,NA,NA,NA,NA,NA,NA,2474523,NA,NA
HND,1967,-8052,NA,NA,NA,NA,NA,NA,NA,2547497,NA,NA
HND,1968,-8331,NA,NA,NA,NA,NA,NA,NA,2622982,NA,NA
HND,1969,-8545,NA,NA,NA,NA,NA,NA,NA,2701381,NA,NA
HND,1970,-8746,NA,NA,NA,NA,NA,NA,NA,2782753,NA,NA
HND,1971,-8921,NA,NA,NA,NA,NA,NA,NA,2867501,NA,NA
HND,1972,-9099,NA,NA,NA,NA,NA,NA,NA,2956021,NA,NA
HND,1973,-9289,NA,NA,NA,NA,NA,NA,NA,3046715,NA,NA
HND,1974,-9475,NA,NA,NA,NA,NA,NA,NA,3136539,NA,NA
HND,1975,-9655,NA,NA,NA,NA,NA,NA,NA,3231631,NA,NA
HND,1976,-9838,NA,NA,NA,NA,NA,NA,NA,3334814,NA,NA
HND,1977,-10071,NA,NA,NA,NA,NA,NA,NA,3441122,NA,NA
HND,1978,-10353,NA,NA,NA,NA,NA,NA,NA,3550368,NA,NA
HND,1979,-10725,NA,NA,NA,NA,NA,NA,NA,3662736,NA,NA
HND,1980,-11183,NA,NA,NA,NA,NA,NA,NA,3777990,NA,NA
HND,1981,-11671,NA,NA,NA,NA,NA,NA,NA,3895736,NA,NA
HND,1982,-12163,NA,NA,NA,NA,NA,NA,NA,4015647,NA,NA
HND,1983,-12647,NA,NA,NA,NA,NA,NA,NA,4137784,NA,NA
HND,1984,-13181,NA,NA,NA,NA,NA,NA,NA,4261919,NA,NA
HND,1985,-13739,NA,NA,NA,NA,NA,NA,NA,4387693,NA,NA
HND,1986,-14253,NA,NA,NA,NA,NA,NA,NA,4515568,NA,NA
HND,1987,-14660,NA,NA,NA,NA,NA,NA,NA,4645733,NA,NA
HND,1988,-14918,NA,NA,NA,NA,NA,NA,NA,4778114,NA,NA
HND,1989,-15147,NA,NA,NA,0,NA,0.20351334,NA,4913676,1,NA
HND,1990,-15350,NA,4923009552,2.7917489495977,0,0.263,0.09894652,2.80060965,5053234,1,NA
HND,1991,-15507,NA,4648668479,-3.31930842303754,0,0.269,NA,2.803135812,5196887,1,7.682
HND,1992,-15585,NA,4943700431,6.07368787706019,0,0.272,NA,2.80594686,5344774,1,5.123
HND,1993,-15559,NA,4926728933,6.49571820818859,0,0.268,7.5134034,2.805430252,5496841,1,5.226
HND,1994,-15246,NA,4642280682,0.21190349864257,0,0.292,2.6711779,2.800113882,5652934,1,5.317
HND,1995,-14711,NA,5347445005,6.18930455759235,0.036775252,0.307,0.55050579,2.789318515,5812832,1,5.501
HND,1996,-14049,NA,5215028986,1.87077629388163,0.043711246,0.311,0.133856422,2.777559084,5976550,1,7.346
HND,1997,-13343,NA,5737099650,4.59808306248539,0.170996468,0.312,0,2.765074644,6144112,1,5.63
HND,1998,-12638,NA,6366340266,3.59023303357911,0.301247214,0.315,231.43234,2.640957063,6308537,1,6.807
HND,1999,-11757,NA,6414520530,-0.735651085447699,0.573575476,0.322,0.5249044,2.640999639,6477365,1,6.474
HND,2000,-10762,NA,7186638029,7.29128815869618,1.203855999,0.334,0,2.731383,6656725,1,6.563
HND,2001,-9749,NA,7651162302,2.72319327321379,1.415281931,0.336,0.3071136,2.684734156,6837861,1,6.798
HND,2002,-8815,NA,7858255413,3.75433786119939,2.597402597,0.331,0.15669712,2.627514911,7019908,1,6.953
HND,2003,-7986,NA,8230391347,4.54703805165397,4.8,0.338,0.13885258,2.559212936,7201881,1,9.19
HND,2004,-7082,NA,8869299234,6.23230296069102,5.6,0.338,0,2.48929433,7383407,1,10.549
HND,2005,-6187,NA,9757012697,6.05059922215973,6.5,0.335,0.806386045,2.424600409,7564613,1,8.738
HND,2006,-5451,NA,10917477066,6.56724355177587,7.8,0.316,0.05164486,2.359210736,7745200,1,6.195
HND,2007,-5039,NA,12361257681,6.18832716678008,9.4,0.317,0.08833407,2.288113438,7924462,1,5.514
HND,2008,-5039,NA,13881731876,4.23160011009342,9.6,0.322,0.82697916,2.212898931,8101777,1,5.533
HND,2009,-5196,NA,14587496229,-2.43162787988011,9.8,0.283,0.084568545,2.143364955,8277302,1,6.018
HND,2010,-5418,NA,15839344592,3.73114034433009,11.09,0.243,1.7039533,2.075977959,8450933,1,7.531
HND,2011,-5664,NA,17710275685,3.83569066207505,15.9,0.254,0.3827192,2.009868026,8622504,1,8.096
HND,2012,-5896,NA,18528554398,4.12868774866939,18.12,0.244,0,1.950842899,8792367,1,7
HND,2013,-6094,NA,18499729215,2.79155975746801,17.8,0.259,NA,1.895959147,8960657,1,9.857
HND,2014,-6302,NA,19756533972,3.0580805621437,23,0.274,0.043821923,1.848619106,9127846,1,11.9
HND,2015,-6512,NA,20979791685,3.84007997093951,27.1,0.247,0,1.809362407,9294505,1,11.079
HND,2016,-6685,NA,21717604952,3.89297219726413,29.52821808,0.259,0.073989528,1.773336937,9460798,1,12.626
HND,2017,-6782,NA,23136247991,4.84291391050387,31.73579247,0.249,0.218140008,1.73985038,9626842,1,10.789
HND,2018,-6768,NA,24067750760,3.84499476966735,36.04006082,0.238,0.061269168,1.709728907,9792850,1,10.463
HND,2019,-6550,NA,24882225742,2.55963434592314,39.38835219,0.234,0,1.680696685,9958829,1,10.452
HND,2020,-6199,NA,23352232484,-8.96508223267296,43.48954646,0.237,1.304120808,1.622836377,10121763,1,16.906
HND,2021,-5779,NA,NA,12.5652843771279,48.08351858,NA,0,NA,10278345,NA,NA
HND,2022,-5374,NA,NA,4.14356194013767,48.08351858,NA,0.13419142,NA,10432860,NA,NA
HND,2023,-5034,NA,NA,3.58260362632656,48.08351858,NA,0.047197428,NA,10593798,NA,NA
HRV,1960,-2176,NA,NA,NA,NA,NA,NA,NA,4140181,NA,NA
HRV,1961,-1538,NA,NA,NA,NA,NA,NA,NA,4167292,NA,NA
HRV,1962,-1015,NA,NA,NA,NA,NA,NA,NA,4196712,NA,NA
HRV,1963,-679,NA,NA,NA,NA,NA,NA,NA,4225675,NA,NA
HRV,1964,-649,NA,NA,NA,NA,NA,NA,NA,4252876,NA,NA
HRV,1965,-420,NA,NA,NA,NA,NA,NA,NA,4280923,NA,NA
HRV,1966,-483,NA,NA,NA,NA,NA,NA,NA,4310701,NA,NA
HRV,1967,-922,NA,NA,NA,NA,NA,NA,NA,4338683,NA,NA
HRV,1968,-1671,NA,NA,NA,NA,NA,NA,NA,4365628,NA,NA
HRV,1969,-2814,NA,NA,NA,NA,NA,NA,NA,4391490,NA,NA
HRV,1970,-4120,NA,NA,NA,NA,NA,NA,NA,4412252,NA,NA
HRV,1971,-5625,NA,NA,NA,NA,NA,NA,NA,4431275,NA,NA
HRV,1972,-6536,NA,NA,NA,NA,NA,NA,NA,4450564,NA,NA
HRV,1973,-6960,NA,NA,NA,NA,NA,NA,NA,4470161,NA,NA
HRV,1974,-7085,NA,NA,NA,NA,NA,NA,NA,4490660,NA,NA
HRV,1975,-6653,NA,NA,NA,NA,NA,NA,NA,4512082,NA,NA
HRV,1976,-5743,NA,NA,NA,NA,NA,NA,NA,4535934,NA,NA
HRV,1977,-3997,NA,NA,NA,NA,NA,NA,NA,4559571,NA,NA
HRV,1978,-1469,NA,NA,NA,NA,NA,NA,NA,4581085,NA,NA
HRV,1979,1612,NA,NA,NA,NA,NA,NA,NA,4594778,NA,NA
HRV,1980,5588,NA,NA,NA,NA,NA,NA,NA,4599782,NA,NA
HRV,1981,10294,NA,NA,NA,NA,NA,NA,NA,4611509,NA,NA
HRV,1982,13490,NA,NA,NA,NA,NA,NA,NA,4634234,NA,NA
HRV,1983,15293,NA,NA,NA,NA,NA,NA,NA,4658254,NA,NA
HRV,1984,16236,NA,NA,NA,NA,NA,NA,NA,4680285,NA,NA
HRV,1985,15822,NA,NA,NA,NA,NA,NA,NA,4701417,NA,NA
HRV,1986,14071,NA,NA,NA,NA,NA,NA,NA,4721446,NA,NA
HRV,1987,11068,NA,NA,NA,NA,NA,NA,NA,4739745,NA,NA
HRV,1988,6641,NA,NA,NA,NA,NA,NA,NA,4755207,NA,NA
HRV,1989,588,NA,NA,NA,0,NA,NA,NA,4767260,0,NA
HRV,1990,-7183,NA,25650213159,NA,0,NA,NA,0.211805086,4777368,0,NA
HRV,1991,-47995,NA,18760386775,-21.0886706622189,0,0.158,NA,-1.866573531,4689022,0,40.424
HRV,1992,-34344,4034,10621169291,-11.7132904577232,0,0.178,NA,-2.443855137,4575818,1,38.227
HRV,1993,29470,418,11259647874,-8.02558205873868,0.097213389,0.209,NA,0.537147004,4600463,1,35.89
HRV,1994,27267,86,15062911617,5.87047473795086,0.268318997,0.213,NA,1.114544311,4652024,1,33.207
HRV,1995,-52246,1132,22778296981,6.7584771955529,0.51402859,0.214,NA,-0.690119514,4620030,1,30.922
HRV,1996,-48626,NA,24147533317,6.04726830863522,0.858982368,0.242,0,-1.371540059,4557097,1,28.875
HRV,1997,-53064,NA,24172615137,6.16938090310968,1.729609312,0.258,0,-0.487835515,4534920,1,27.894
HRV,1998,-48299,NA,25885224249,2.2469758094151,3.273220279,0.262,NA,-0.061431194,4532135,1,31.514
HRV,1999,-48578,NA,23770693687,-0.855873169636425,4.405359119,0.273,NA,-0.432031162,4512597,1,36.148
HRV,2000,-50791,NA,22128414549,2.95627461433136,6.644882544,0.623,0.90140837,-0.986434859,4468302,1,41.335
HRV,2001,-17581,NA,23062561237,3.12086446001076,11.55857318,0.631,0,-3.847670727,4299642,1,39.219
HRV,2002,-12562,NA,26757989561,5.820577751174,17.76,0.629,NA,0.058871291,4302174,1,36.102
